Date,UNH_BETA,JNJ_BETA,PFE_BETA,LLY_BETA,ABBV_BETA,MRK_BETA,AMGN_BETA,MDT_BETA,CI_BETA,CVS_BETA
2013-07-29,0.060516658114709486,0.17045434733004608,0.09713792867914521,0.10709746611226947,0.0683999023612444,0.07738711836026252,0.06278974740917749,0.13177048575341496,0.09157045072823546,0.13287589515149495
2013-07-30,0.06032791129560698,0.17048918629164306,0.09702827816496645,0.10715451320114906,0.06850024630545261,0.07798692000504828,0.06238537207335422,0.13242513169875048,0.09193882449986025,0.1317636164641686
2013-07-31,0.06053584476502498,0.17062036560880584,0.09720096939329409,0.10760375330662461,0.06836442921794654,0.0789998611212983,0.06130595075054242,0.1333451199419061,0.09064350672354964,0.13138019917100732
2013-08-01,0.060407865713476845,0.17041339274105088,0.09563557120291878,0.10868347784319075,0.0672603360772427,0.08027875137180497,0.0626507275646727,0.13422480041921284,0.08816201193269917,0.13228306513373048
2013-08-02,0.05978570480081529,0.16896131454932237,0.09482906809569583,0.10771998681628592,0.06690209400679503,0.08693099937806642,0.06224283004214834,0.13159312616943844,0.08952315939812662,0.1315117167433057
2013-08-05,0.05905119013189654,0.16837684677308468,0.09488489740481813,0.10773572293364848,0.0667502689843577,0.08701126604849084,0.06213669449492922,0.13120673537383376,0.08934057420978428,0.13350580364515646
2013-08-06,0.05948857942744726,0.1689430940019939,0.09416223580883977,0.10860882846733484,0.0666348684851469,0.08870744267096087,0.062470163220323734,0.13214793088043875,0.0898510229217319,0.12898583411578202
2013-08-07,0.06000884070299901,0.1700535460077217,0.09479724903635242,0.10845646569582555,0.0688305053839677,0.08899994427157938,0.05445098132059109,0.1343022803229345,0.09066239272283809,0.12943779453519053
2013-08-08,0.06059999919308416,0.1693479643652266,0.09492173341248483,0.10848048332733926,0.06891112968904377,0.08867389462508504,0.05353248331875438,0.13408522543197093,0.09060321130765965,0.13084387532935146
2013-08-09,0.06088788929279568,0.1678563036579941,0.09465514668027519,0.10676282205575578,0.06923793295407789,0.08894670905027044,0.05467087321225009,0.13367379975204285,0.09085013832488636,0.1324583850196518
2013-08-12,0.061986340881806504,0.167563958511145,0.09438889362289253,0.1066225249256951,0.06892971297633889,0.08859089841300087,0.05444122881236918,0.1335841721857255,0.09163382365566913,0.13225844601535747
2013-08-13,0.06283428169744094,0.1671975459651385,0.09460847395588332,0.103171100868556,0.06883086726197132,0.08843541390226158,0.05515518390033431,0.13520245698138889,0.09175808674661691,0.13280658872040835
2013-08-14,0.06607785319173497,0.15960188874571726,0.09522080445867065,0.1036664727143127,0.06930414616548737,0.08876569768698525,0.055448569959751746,0.13516229808614064,0.09330737912447533,0.13344488986672418
2013-08-15,0.06753920265712655,0.158682575772552,0.09461144022193638,0.10405060996286708,0.07022701878641689,0.08910877593736966,0.054943146077575264,0.13429422680128222,0.09373557054861235,0.13280743323426164
2013-08-16,0.06714920302899241,0.15960288554062488,0.09389344636732794,0.10383991815524035,0.07022267810780533,0.08889941882421082,0.054817564075305976,0.13529096202837188,0.09269231380032607,0.1335916100717942
2013-08-19,0.06807779712307764,0.15560913158977635,0.09365148604401632,0.10430443809003946,0.06977614748887395,0.08983035925837121,0.055514902436291445,0.13545814628683128,0.09317190628124541,0.13460568540147694
2013-08-20,0.06910228669591957,0.15454064973665668,0.09494769120738028,0.10566432399952153,0.07009431101928021,0.09070828333847009,0.05666083729646252,0.12788840137888452,0.09469651395435269,0.13569670137307188
2013-08-21,0.07394991074471989,0.1541618441369152,0.09471143878547388,0.1050192186362278,0.07031423411525675,0.09045883680677853,0.05635743339060801,0.1268267743586443,0.09518305858016979,0.13301725044520588
2013-08-22,0.07848796508465555,0.1496954664958001,0.09310455336001067,0.10417319160649641,0.07087627595848088,0.09016141258999393,0.05728158970075116,0.12631001262315475,0.09748114007846743,0.13242839250218919
2013-08-23,0.07865914854208521,0.14847611007608186,0.09254139708649518,0.10683454392569022,0.07096451644206685,0.09333541583840625,0.05662323973020099,0.12419186272709859,0.09661782122728398,0.13175594440459096
2013-08-26,0.07923123377206172,0.14885457806559887,0.09316049376462765,0.10754999025668274,0.07207854830542094,0.0942743879439813,0.04740514857814823,0.12509422922638408,0.09704689910986156,0.1353044909772328
2013-08-27,0.07975043732702151,0.14838446689244794,0.09047260981586348,0.10730529353208998,0.07192671161086091,0.09422537628908635,0.04827724493810038,0.12636131735189504,0.09853733341168143,0.13475920883095308
2013-08-28,0.08012377635757574,0.15298194469269666,0.09011505519870532,0.10671343062783144,0.07136038610709469,0.09340541701467962,0.047916816729260986,0.12596084766879476,0.09786918211278278,0.1335531434905781
2013-08-29,0.07968072556660419,0.1529370532370749,0.09007941153539203,0.1067955922375181,0.07168705714929229,0.0934194573390053,0.048109806653159226,0.1259674330542544,0.09846984100266465,0.13285362222503488
2013-08-30,0.08047768576126703,0.15370073150974584,0.08904255704670101,0.10641949683853318,0.07136523657738585,0.09290039231525991,0.047501756759684294,0.12624220286717375,0.099339149558456,0.13301079076579314
2013-09-03,0.0803283413304572,0.15297753673822798,0.09058997271005406,0.10600651254683335,0.07111716423695287,0.09232343913795643,0.04747506178720894,0.1262711594612355,0.09918189214994848,0.13372891990112537
2013-09-04,0.0802784532997932,0.15302897821453457,0.09094557432990767,0.10537960067548367,0.07093030274969775,0.09230517802946561,0.04906565788079947,0.12518933522991188,0.10030572963458495,0.13257118995582137
2013-09-05,0.0780633111915254,0.1554111912799153,0.09313560539661049,0.10581553820433855,0.06954578513481406,0.09172977077780992,0.04863089134247901,0.12532375396105197,0.09852818510737922,0.13381596760407607
2013-09-06,0.0771515670296543,0.15709213024471988,0.09182377167732679,0.10586192453146927,0.06900760855864023,0.09151163213957202,0.04808663158797511,0.12648328883493856,0.09781652251039727,0.13516492288530654
2013-09-09,0.07464245932373484,0.1623871351255448,0.09209828866077778,0.10932191335129769,0.06938763350133505,0.09143318033388106,0.04748153366135905,0.1259292758653083,0.09327607840240187,0.13404250177435947
2013-09-10,0.076864948224615,0.1617668398228663,0.09165847708255734,0.10975179055637041,0.06977572074712758,0.09121878602506588,0.046579891155934965,0.12557956484568583,0.09305539391035314,0.13374858762942352
2013-09-11,0.07670996291681584,0.16210358397166014,0.09069913044185836,0.10996304946559743,0.0700597183335649,0.0907401033320626,0.046229872252215636,0.1252425984001419,0.09241763918291152,0.13583434170317174
2013-09-12,0.07909702971943339,0.16131393000212704,0.09071517179861807,0.10894992514971966,0.0728800282003745,0.0897842425313733,0.04536991506216298,0.12447446295838771,0.09222525407755225,0.135190040500251
2013-09-13,0.08317610050424763,0.16007079622141748,0.09006971901590226,0.10800663063447204,0.07228150089856646,0.08839163786375256,0.04612813532573663,0.12389830214892968,0.09143560638403786,0.13654157100293743
2013-09-16,0.08107568436885385,0.1588644007835963,0.089497561068982,0.11869319435743186,0.07104640992255148,0.08764336927097471,0.05080789965063637,0.12082584219643791,0.08954456295359782,0.13200107542693765
2013-09-17,0.07909261565990923,0.15965274430618384,0.09124683735945002,0.11902916844951159,0.06899980665177337,0.08960298565148159,0.05096717176882954,0.12106323870114173,0.08819467246799371,0.13215075898372547
2013-09-18,0.07350184592861726,0.16251292923903551,0.09403095099466022,0.12117714998222578,0.07455874692154808,0.09345821662025273,0.052189890081850834,0.12358365299810274,0.0751408128603227,0.12984580437338408
2013-09-19,0.07042026731886622,0.1630268192340022,0.09416198639498767,0.12403023527832532,0.07663504580854928,0.09453276689574819,0.05387545694070339,0.12411510490837717,0.0681999042570121,0.13100241296342852
2013-09-20,0.06916931847718562,0.15998280987577454,0.11138114198193212,0.1218901337001926,0.07396808013335329,0.09586950831499441,0.05371512491763559,0.12185526172081002,0.06452015847128667,0.12764846240683503
2013-09-23,0.06603260091195731,0.1596769801479825,0.11104723054667935,0.12115697119875296,0.07363796691778077,0.09653981005604363,0.05441656716802802,0.12193737216599665,0.06358119797607634,0.13197330291070253
2013-09-24,0.06672806729098756,0.15750694682135996,0.10967951173472647,0.11952016182352831,0.07993395559335796,0.09666599781294218,0.05397295307473895,0.12102184120661134,0.06351085613091377,0.13145970851083347
2013-09-25,0.06911285279200281,0.15339943643035298,0.11376954602918525,0.11728005781100158,0.07842441146930146,0.09638619334906594,0.05312989536607036,0.11885513974710891,0.06725471032462416,0.13238775668128658
2013-09-26,0.06991753244332768,0.1571452823824252,0.11496367971107439,0.10733718723321066,0.07782660772804043,0.09930733071138054,0.05370300367825298,0.11875895515310678,0.06673108424533132,0.13430933671385006
2013-09-27,0.07015044420887205,0.1581024654969241,0.11103609160301212,0.10868571167167611,0.07795004605018312,0.0988024158381019,0.05390366034938414,0.11865261934752984,0.06777401798926933,0.13494252744504726
2013-09-30,0.07202893118017493,0.15682901454177325,0.11087163888001607,0.10762628001089312,0.0811194598762085,0.09960846657543197,0.05356967375876236,0.11721881457869639,0.06804125210513685,0.13308646849290667
2013-10-01,0.07216249999506227,0.15598404675179472,0.11043642986428381,0.1074896479812664,0.08214468778554272,0.1002954448635223,0.05351433099742999,0.11666164682486749,0.06822142552882107,0.13308983940740915
2013-10-02,0.07234773437555246,0.15630823500088623,0.10998937671280269,0.1074870281725524,0.0825307625522589,0.10013193056958655,0.053545531217224766,0.11629403025003579,0.06823095464225336,0.1331344165068468
2013-10-03,0.07182504769832898,0.1547331107669474,0.11542771734778545,0.10941112610056407,0.08121993080640565,0.09845706469537403,0.05333769921453622,0.11542282006543152,0.06774645544465799,0.13241902785996879
2013-10-04,0.07506221537143462,0.1532808211841633,0.11547650263369195,0.10656739096879657,0.08022349809096099,0.09543996514400935,0.052780447345132306,0.11390861313205115,0.07351823958619856,0.13374230654356103
2013-10-07,0.07602621679368633,0.1526953941183746,0.11521591496895714,0.10703985271305971,0.08002146451482722,0.09554420354116211,0.05325543879794148,0.11377439203339215,0.07403452891704607,0.13239259360155306
2013-10-08,0.07814833712541425,0.15353001454636056,0.11671949175586509,0.10269234665661252,0.08047042912105372,0.0953364775940038,0.05403648415054337,0.11392227958709297,0.07495863784486713,0.13018550161818676
2013-10-09,0.07723723472396106,0.15266060982199123,0.12146532867942916,0.10309639078963322,0.07996724623122925,0.09755028261863997,0.053609555674913156,0.11289978426503443,0.07422695595109015,0.12728661124407833
2013-10-10,0.0792925989002209,0.1498319775543927,0.12164049352816922,0.10459092836677654,0.08000794851930546,0.09618037740961739,0.05517769826238547,0.11196720694836762,0.07699068597849469,0.12432008453227004
2013-10-11,0.07592443966724897,0.14110867506012686,0.1158633881967463,0.09923183866282168,0.07642514290870872,0.11321071362650986,0.053323365030865946,0.1316157484153791,0.07413315017734888,0.11916353825424368
2013-10-14,0.07532346014648117,0.1409607538854314,0.11984412453412359,0.09903217376768925,0.07673416486360375,0.10933850663308646,0.053530416549113696,0.13216259290964047,0.07414770798407312,0.11892609872675712
2013-10-15,0.0754139910752342,0.13966663339623134,0.11960613709532518,0.09852452017153085,0.07633807123004369,0.11282978444065128,0.05352065926399538,0.13137419004328518,0.07422442934289654,0.11850158394080619
2013-10-16,0.07584044356228967,0.1389961331961553,0.11856569160557862,0.09751738444499701,0.07759563425659195,0.11326445144241208,0.053620298387976904,0.1304826032443162,0.07519633431094118,0.11892102554874107
2013-10-17,0.062245890353353685,0.14282580862828628,0.12152871639813816,0.09955440483218723,0.07952308426750812,0.11567720832809857,0.05526752909868656,0.13367509951711368,0.06760138793609413,0.12210087064053347
2013-10-18,0.05556639242451593,0.1477077999746385,0.12728671550227674,0.10002330112012754,0.08196296812642768,0.11339404730638002,0.055067440029497594,0.1351236758889373,0.06068392602820242,0.12318373359899627
2013-10-21,0.05581629853832309,0.14736444081301367,0.1274725119992646,0.10003644930501245,0.08230151076405491,0.1133638230962591,0.05490631606652503,0.13514175258565597,0.06011156870475069,0.12348532812714044
2013-10-22,0.05366681934890414,0.14756844313232662,0.13421332460699814,0.09907663361688282,0.08338018725876138,0.11216648578089387,0.05427919034640918,0.13543468279041446,0.057908121960309006,0.12230611115810054
2013-10-23,0.052977375711274664,0.1447090905163549,0.13456999479543338,0.09656287977878279,0.0817814754766704,0.1263495417378531,0.054237220799391216,0.1300893437743575,0.05740095267714115,0.12132212473274086
2013-10-24,0.05159605104858768,0.1428800663314287,0.13247865185041538,0.09524339759390214,0.08062335315870961,0.13673635546194915,0.053474318291487785,0.12861288428610937,0.05675739681528545,0.12159752516212477
2013-10-25,0.051278002406145384,0.14422260286564192,0.13363995111733076,0.09559219958244422,0.07990392293708509,0.13644794383165468,0.053224974200155095,0.12918211845468913,0.05537825851369172,0.12113002609116211
2013-10-28,0.05156881168726656,0.14575082187787833,0.13841023421380638,0.09647432525376631,0.08077741405855442,0.12566754840748212,0.05340128567613612,0.1303904365438327,0.05528160216046026,0.1222775201208169
2013-10-29,0.0512561198069284,0.1464779061675564,0.13682165062923546,0.09365659473928686,0.08106292522998847,0.13290379997829316,0.053195252088070015,0.1292802164053435,0.05357705811290518,0.12176847684239245
2013-10-30,0.052153254869572646,0.1465137678064781,0.13649352804042508,0.09301082979297154,0.0805763905545016,0.1339513303594125,0.053335440315136706,0.1289445136533211,0.053240537838457565,0.12178040676972315
2013-10-31,0.05299555353019427,0.14646122233625,0.1378887021698398,0.08991799678298931,0.08060381665544429,0.1339910192307798,0.05352822780946317,0.12961889400092896,0.0519039029035546,0.12309066458055572
2013-11-01,0.05347671072164937,0.1468407702619275,0.13659366140195056,0.0901085123611691,0.08087927103398299,0.1341903655128059,0.053105019648544326,0.12983184763519923,0.051184555892646505,0.12378928553012443
2013-11-04,0.053307764249782834,0.1460328750914093,0.13742539855926986,0.09190850500381796,0.08151010496251877,0.13287625357891178,0.05212915105843754,0.13023255496491773,0.05275350380790941,0.12182388872302492
2013-11-05,0.05328974972792337,0.1469857826045616,0.1383441655240209,0.09327913036233743,0.08202764363186892,0.13441594508540092,0.052006171177524936,0.13175911936516826,0.05217780585857497,0.11571448666261877
2013-11-06,0.05291984135916159,0.14700413853320174,0.13824545887632414,0.09323071122835934,0.08275682887746377,0.1345911306456543,0.050690138322132684,0.1319588201296439,0.0527653180039022,0.1158376140241563
2013-11-07,0.05250773581279606,0.14557597375917747,0.13620187687875393,0.09372298278996462,0.08259321799331026,0.13415295598301977,0.050939379425971126,0.13609772707063217,0.05339131886372352,0.11481683142265102
2013-11-08,0.05296815127162871,0.1458316600837506,0.13627314125266585,0.093213390991397,0.08292703714465352,0.13509311814217492,0.05063506480590061,0.13611566953413723,0.053811503765717784,0.11313126300797384
2013-11-11,0.050332741320059916,0.14645980402805386,0.13803297916018406,0.08931547066543646,0.08333475831594822,0.13058817497411682,0.05030732143592003,0.13902902173817494,0.06071937255501155,0.11188035580709403
2013-11-12,0.04992006251571417,0.14426188371940538,0.13727066006594257,0.0886164497984207,0.08522647822391632,0.12666018678535385,0.04989031742190655,0.14605523162108958,0.061227627759084795,0.11087110208916609
2013-11-13,0.05393132010935269,0.15986189792742939,0.1365488298519117,0.08554316209726562,0.08375630189295828,0.11862610576947753,0.048262724239291434,0.14378742862077948,0.06147892870365684,0.10820330078787713
2013-11-14,0.05680789817032743,0.1581111051284287,0.13472323604088143,0.08506121821269778,0.08271557885764726,0.1205368991900991,0.04828381242475984,0.14207076880861055,0.06225912465432654,0.1094303585122213
2013-11-15,0.05616802865880094,0.16097253564719674,0.135673796995515,0.08429900736305873,0.08276102400727771,0.11971947538681199,0.04753577567224292,0.14152376757118554,0.06216756780707185,0.10917902089083861
2013-11-18,0.055809582127481314,0.1621430922713948,0.13535784541071688,0.08423946223571414,0.08239678191014191,0.11967638873900818,0.047375466766870995,0.1420994707312349,0.06108051664527922,0.10982139316215765
2013-11-19,0.05524654542180471,0.16069092210922742,0.13331449544375518,0.08368773054558666,0.08702276218059656,0.12120986898564094,0.04724445471386218,0.1416255054761664,0.0604176471917313,0.10954006793162854
2013-11-20,0.05494799582418243,0.16033507405568687,0.1354827220079703,0.08491341482143655,0.08714897009584532,0.12252329825773912,0.04832709713146942,0.1383252146408236,0.05894625544420511,0.10904995772064141
2013-11-21,0.05545535470814277,0.15897396972232092,0.13456230838106847,0.08418594880223432,0.08847728130363182,0.12446578825676596,0.04471862569242649,0.13800217424121944,0.05820361535412246,0.11295493353806746
2013-11-22,0.05563165382860012,0.15859607841574902,0.13449334091641288,0.08406970664026087,0.0883218847855705,0.12442774412576832,0.04468277742898296,0.1381385432745101,0.058718755014918786,0.11291951556922658
2013-11-25,0.05583845868209747,0.16009272355274268,0.135790922619047,0.08447458233502357,0.08930030220936429,0.1178930139450233,0.04453209776240995,0.14010142378078855,0.05718365415710907,0.11479282095639397
2013-11-26,0.055755258248733605,0.15995697089266825,0.13487170020665754,0.08300580569927025,0.09046091493557429,0.11802438320579614,0.04474416545025942,0.1407165295955816,0.05795780312954107,0.11450646863591787
2013-11-27,0.05554005691977493,0.16015615107114903,0.13454108439262652,0.08225680124951751,0.09199763049578484,0.11764826746703867,0.0450512859189812,0.14149966636833078,0.05755194223190056,0.1137571138848958
2013-11-29,0.05527037681140391,0.1596537406339757,0.13372686271826606,0.08217882473104014,0.0923281685880125,0.11833580377042835,0.046973001521881594,0.1408947838727802,0.057310173075009775,0.11332826427720168
2013-12-02,0.05532249324134891,0.16219661816336936,0.13296651819772926,0.08370672958459939,0.09416068340167888,0.11511151741076929,0.04704675906805731,0.1404037007477284,0.05634784608320112,0.11273713410151814
2013-12-03,0.05597152353181738,0.16342789080670495,0.1301047844779685,0.08458444435021159,0.09044559355011922,0.11686197666717073,0.04764837920273262,0.1410093271302842,0.05713330103409302,0.11281277924889775
2013-12-04,0.05661625163365222,0.163386125930476,0.13076889271394682,0.08461851191832624,0.09175585026232888,0.11593377673828752,0.04778153034033171,0.13838955966190636,0.05753892048885592,0.11321058031188841
2013-12-05,0.056744730024999586,0.16373366460031552,0.1304572778108614,0.08368935270625454,0.09202188541751352,0.11590240771031371,0.047476229498805485,0.13803000670217527,0.057560184551543214,0.11438426097721774
2013-12-06,0.057443317049902555,0.16216264526200594,0.1296982524237305,0.08482791993223081,0.09043651727157583,0.11727484307951354,0.04672843729234893,0.1388961714685162,0.05854606686966645,0.11398582935050926
2013-12-09,0.06654197481176856,0.15822183495228473,0.12933239122160628,0.08672363016427966,0.08772103080329018,0.12407612618794864,0.045410587935981545,0.13412583926454674,0.05725217312395993,0.11059441153433394
2013-12-10,0.06532874106301567,0.16868904950781127,0.13408557835731133,0.0866855034851453,0.08372677360369118,0.12332766881102347,0.04700911365202751,0.13213101978869576,0.05663124367509889,0.10238530805617939
2013-12-11,0.06768214701354236,0.1685264277826864,0.13386761126276617,0.08747494517679406,0.08023440976176663,0.12535392817768132,0.047178069776626363,0.13248182797120556,0.05743545964459687,0.09976517343233438
2013-12-12,0.06878239095750073,0.16125700823756195,0.13355631887187205,0.08865396336816388,0.08133311678540528,0.12749555543964125,0.04776217034628281,0.1327190939578626,0.05792696359038358,0.10051341844532598
2013-12-13,0.06783960078689968,0.15948041857509299,0.13193683872135187,0.10021551453919647,0.08070216495502519,0.12573291189161254,0.047288765916520696,0.13083621495754175,0.056917179657539826,0.09905038999921889
2013-12-16,0.06836337449149195,0.15928006144332882,0.13216649838092695,0.09930108459157243,0.08113294969178729,0.12347064725916809,0.047880507172883786,0.13138434407446137,0.05745141837796436,0.09956911451641504
