Date,Price,High,Low,Open,Volume,MA_10,MA_50,Volatility,Returns
,SPY,SPY,SPY,SPY,SPY,,,,
2009-05-12,67.97411346435547,68.61671848010815,67.13723105526486,68.46727213877321,282431300,67.42415161132813,61.33598495483398,1.4766856670433115,-0.0029589487131969072
2009-05-13,66.26299285888672,67.25678967361608,66.12849399899255,67.05503853337727,269619100,67.52054138183594,61.62154037475586,1.3484526051655852,-0.025173121328989967
2009-05-14,66.83084869384766,67.33895464494873,66.12846542888046,66.2928534867062,260098700,67.67147750854492,61.89382186889648,1.1439182380679978,0.008569728146300859
2009-05-15,66.285400390625,67.24930782014238,65.86696207733168,66.77856471768739,271502700,67.73274993896484,62.19866973876953,1.0363075456704378,-0.008161624667095801
2009-05-18,68.16837310791016,68.25056144825028,66.18078004165058,66.91305267153398,241447400,67.75890045166015,62.53939643859863,1.0444568988795546,0.028407050514723586
2009-05-19,68.08619689941406,68.72132817387379,67.85455649518897,68.13102795148569,206102200,67.7999984741211,62.89049850463867,1.048874605271733,-0.0012054887735990505
2009-05-20,67.63038635253906,69.34150825077607,67.55566604229871,68.70637136174746,285722200,67.67820434570312,63.172241592407225,0.9822127841268128,-0.0066946101799221225
2009-05-21,66.65901184082031,67.09987140639605,65.9491602718089,66.84581548538067,258988400,67.55491638183594,63.42758346557617,1.028686839845203,-0.014362989243551505
2009-05-22,66.51702117919922,67.249293775324,66.26297102798432,66.84579732857688,166811900,67.25901870727539,63.637648315429686,0.8188669237328936,-0.0021301045080021064
2009-05-26,68.2206802368164,68.41495188546168,65.99397871082897,66.02386797234219,236318500,67.26350250244141,63.87303192138672,0.8245479387252117,0.025612377515034312
2009-05-27,67.00271606445312,68.55692343531895,66.89810650110577,68.32528878802034,246015800,67.16636276245117,64.08746917724609,0.7879364092711748,-0.01785329856189244
2009-05-28,67.93670654296875,68.25053510573667,66.5767770701831,67.59298873125275,289095000,67.33373413085937,64.28616149902344,0.7516511213014999,0.013939591308763877
2009-05-29,69.13972473144531,70.01396392310596,67.75737968722441,68.31031656475446,258641500,67.56462173461914,64.48294830322266,0.9165413310879008,0.017707926240370098
2009-06-01,70.81350708007812,71.11239398403731,69.81224250772743,69.99157236978553,276246800,68.01743240356446,64.72789985656738,1.2661799866015528,0.024208692689104083
2009-06-02,70.87327575683594,71.26183038825127,70.41000653580046,70.53703159958162,230874500,68.28792266845703,64.99898910522461,1.5574307244951355,0.0008440293274871724
2009-06-03,69.97660827636719,70.33526788611688,69.31158812003089,70.2680213470857,235310500,68.47696380615234,65.16980125427246,1.642623728925725,-0.01265170081237943
2009-06-04,70.63418579101562,70.73879536497896,69.71511514822433,70.23816301804098,210102300,68.77734375,65.37797492980957,1.7422382358404793,0.009397104701779568
2009-06-05,70.64909362792969,71.48596975001388,70.08868306726644,71.35147098742307,284257900,69.17635192871094,65.57374450683594,1.6580640952334238,0.00021105696550627329
2009-06-08,70.35772705078125,71.06010487406594,69.5208446752992,70.11861291424799,238565100,69.56042251586913,65.73887916564941,1.3980579339318473,-0.004124137510990722
2009-06-09,70.71638488769531,71.08999216444805,70.25310981223585,70.75374789568843,225125500,69.80999298095703,65.93360374450684,1.3543993888240653,0.005097632512420347
2009-06-10,70.53703308105469,71.35149395500862,69.63290443624639,71.3440259163654,296100400,70.16342468261719,66.16688407897949,0.9373854468593701,-0.0025362128865248357
2009-06-11,70.85086822509766,71.8147754722021,70.65659088749379,70.67153836773669,275414200,70.45484085083008,66.39553153991699,0.5347163737860103,0.004449225184766981
2009-06-12,71.04517364501953,71.09000470188198,70.23818041672156,70.5370674309944,184361800,70.6453857421875,66.6050511932373,0.30353166551991945,0.002742456441106045
2009-06-15,69.4162368774414,70.2531135736663,69.04262958068531,70.20828252230994,224190500,70.50565872192382,66.74657447814941,0.48493859786510474,-0.022928183351583864
2009-06-16,68.4747314453125,69.70763642263049,68.42990040276074,69.66280538007871,227319000,70.26580429077148,66.85686271667481,0.783915445439419,-0.013563187439722402
2009-06-17,68.40747833251953,68.99030463307112,67.86948307022783,68.44483563080502,223445200,70.10889129638672,66.97566955566407,0.9806027049549104,-0.000982159570011354
2009-06-18,68.9081039428711,69.24434809894346,68.18330515674923,68.51208127436148,211725100,69.93628311157227,67.13363006591797,1.0286050474258845,0.007318287745063268
2009-06-19,69.16207122802734,69.65801529767955,68.77132185630765,69.56784677573924,215655600,69.78758087158204,67.28351936340331,1.0215694210881412,0.0036855938652267106
2009-06-22,67.08814239501953,68.52338656404518,67.06560025339024,68.48581250599881,251913600,69.46062240600585,67.34291282653808,1.3032148189889812,-0.029986505554035037
2009-06-23,67.1407241821289,67.53898386277056,66.76500663692057,67.23089845685702,188309800,69.10305633544922,67.40305870056153,1.406799882731787,0.0007837716954475216
2009-06-24,67.71934509277344,68.44072222669297,67.32859556211129,67.7494031899779,211577700,68.8212875366211,67.49689529418946,1.3693552467707393,0.008618032016975752
2009-06-25,69.19218444824219,69.25981089358501,67.30607967715206,67.38122208297678,279411000,68.65541915893554,67.60673851013183,1.1841287320960958,0.021749167146418946
2009-06-26,69.01182556152344,69.31240087325077,68.5835076055361,68.95922531194594,167579000,68.45208435058593,67.69429435729981,0.8577811340093189,-0.0026066366910798555
2009-06-29,69.6580581665039,69.74823247693261,68.83148038639703,69.21471403947275,168481300,68.47626647949218,67.78610664367676,0.8907569353467131,0.009364085064006211
2009-06-30,69.0944595336914,69.92855300622821,68.5834834039661,69.67306780786318,228888200,68.53823928833008,67.92119438171386,0.9119445199006903,-0.008090932300543474
2009-07-01,69.3800277709961,70.05632073775757,69.28985346442896,69.38753799679576,173041100,68.63549423217773,68.03763374328614,0.9476115851824943,0.004133012100129951
2009-07-02,67.48638916015625,69.40255109077248,67.44882084235695,68.4782833313823,212309900,68.49332275390626,68.12397155761718,1.0069595913326197,-0.02729371364753863
2009-07-06,67.4788589477539,67.57654342469019,66.62222358694802,66.83262444988371,174499600,68.3250015258789,68.19775451660156,1.0233007867516086,-0.00011158120172161112
2009-07-07,66.17140197753906,67.49392993650638,66.12631768640294,67.4112715807586,197088900,68.23332748413085,68.22611022949219,1.1760777424800721,-0.019375801408069937
2009-07-08,66.1263198852539,66.72747054104613,65.37488443201238,66.56966405082758,248050500,68.13188705444335,68.2658187866211,1.3161909328581016,-0.0006812926874431025
2009-07-09,66.2540283203125,66.8025784404058,66.05865933112382,66.58466158354652,163777600,67.98535537719727,68.31211639404297,1.4427086552919328,0.0019312799393675917
2009-07-10,66.09622955322266,66.49448923198518,65.63785369159172,65.90085482539764,173520300,67.6757598876953,68.32805908203125,1.4864775917650643,-0.002381723362192334
2009-07-13,67.70433807373047,67.75693832993133,65.81823334481703,66.3592678274534,217413500,67.54501113891601,68.3757160949707,1.4115135120476794,0.024329807182313035
2009-07-14,68.08751678466797,68.14763295261906,67.42625613618594,67.91468423505691,181487400,67.38795700073243,68.42401290893555,1.2253805832342313,0.005659588762543022
2009-07-15,70.07884216308594,70.26670094648141,68.14013814252583,68.98925777959514,220877900,67.48639526367188,68.46745239257812,1.4041932958812573,0.02924655608627491
2009-07-16,69.96613311767578,71.01814356212317,69.74821621801917,69.88347478563377,231174500,67.54500579833984,68.51327072143555,1.5009157617129434,-0.0016083177451456931
2009-07-17,70.73258209228516,70.87535659219638,70.28923814644773,70.6799818659486,138561700,67.86962509155273,68.55095581054688,1.8067208779694188,0.01095457102538866
2009-07-20,71.48401641845703,71.60424878195401,70.7776713483935,71.14587292886239,164179400,68.27014083862305,68.62279830932617,2.1261640165216797,0.010623595292922783
2009-07-21,71.8146743774414,72.06264941267032,70.95052259991422,72.04010727001254,217718300,68.83446807861328,68.6695718383789,2.2523943233121493,0.004625620880740033
2009-07-22,71.79963684082031,72.23546490695259,71.30368684877902,71.35628708432925,196068100,69.40179977416992,68.74204772949219,2.208544727304506,-0.00020939364762773138
2009-07-23,73.38517761230469,73.70077907727631,71.7846166786692,71.84473288142473,258795500,70.11491470336914,68.85026901245118,2.2304093586827713,0.02208285224338269
2009-07-24,73.68575286865234,73.74586907606519,72.65629004844354,73.03951797145697,154003100,70.87386703491211,68.99872421264648,1.9892349622904608,0.00409585785750366
2009-07-27,73.9036636352539,73.94123769499137,73.14471234593076,73.55048811250957,159259400,71.49379959106446,69.14018051147461,1.8530482837952102,0.0029572985023305076
2009-07-28,73.55802917480469,73.918720779192,72.93433626148837,73.38520220022215,186685200,72.04085083007813,69.2856330871582,1.5117951843516808,-0.004676824442088168
2009-07-29,73.37767028808594,73.70829797615318,72.8742099300084,73.21986953703166,194399300,72.37073364257813,69.38981903076171,1.391206657265861,-0.0024519265774527454
2009-07-30,74.14411163330078,75.01577923859668,74.09151139732575,74.26434402009846,225575400,72.78853149414063,69.51097732543946,1.2035281021925512,0.01044515780080979
2009-07-31,74.24929809570312,74.74524799817281,73.92618078339567,74.12907146458586,207358000,73.14020309448242,69.64335556030274,1.0385086000439085,0.001418675874391262
2009-08-03,75.47413635253906,75.54176275349568,74.62501109834386,75.03078670306651,175776900,73.53921508789062,69.81965805053711,1.0963923390257988,0.016496294082904095
2009-08-04,75.66950225830078,75.77470269973286,74.97818343374887,75.13598409589697,176714600,73.92469787597656,70.00270767211914,1.100343300822434,0.002588514625051941
2009-08-05,75.45160675048828,75.78975027742156,74.82791419521597,75.72211813223774,184726400,74.28989486694336,70.14732620239258,0.9054573002261403,-0.0028795684035122227
2009-08-06,75.06082916259766,75.90994850698921,74.70765385426878,75.79723786219755,193203800,74.45746002197265,70.30848846435546,0.8739261263192782,-0.005179181792415499
2009-08-07,76.0452651977539,76.66895799677104,75.43660431820568,75.84989610863812,220640900,74.69341125488282,70.47065963745118,0.9569967706322515,0.013115176665897899
2009-08-10,75.88744354248047,76.06027617079108,75.34640925054663,75.69958473183655,130898700,74.89178924560547,70.60561401367187,0.9804227489591786,-0.0020753646510801582
2009-08-11,74.94064331054688,75.60190429583562,74.73775257361989,75.54930405533534,157301000,75.0300506591797,70.68815673828125,0.8617403262167762,-0.012476375375638948
2009-08-12,75.74468994140625,76.31577671258324,74.77533759604394,74.81290592591246,219052400,75.26675262451172,70.78558502197265,0.6585706506821557,0.010729113006509472
2009-08-13,76.32327270507812,76.35333080090778,75.33889443188775,76.09032962864268,176449500,75.48466873168945,70.91251831054687,0.6041040478149593,0.007638591749724588
2009-08-14,75.73716735839844,76.34582813920868,74.91809987013853,76.2857119370802,199616100,75.63345565795899,71.01457794189453,0.4217311886371072,-0.007679248097031466
2009-08-17,73.87361145019531,74.35452964176655,73.7233266652032,74.27938724927048,237667500,75.47340316772461,71.07906829833985,0.7004931403772837,-0.024605566503227205
2009-08-18,74.45970916748047,74.72271606664059,73.90364874001867,74.03890730161699,173461500,75.35242385864258,71.16110794067383,0.7644152811126581,0.00793378996612737
2009-08-19,75.11347961425781,75.36897062365506,73.79846770420498,73.87361009532289,192812800,75.31861114501953,71.24904983520508,0.7670144579146554,0.008780190711016989
2009-08-20,75.88744354248047,76.06027617079108,75.04583973991309,75.21115067756315,174131300,75.40127258300781,71.3560580444336,0.7805688965597168,0.010303928565116527
2009-08-21,77.37528991699219,77.49551657786543,76.36085345895303,76.51113821829362,224605000,75.53427505493164,71.48654647827148,0.9881920411726733,0.019605962528950416
2009-08-24,77.36775970458984,78.11167887235652,77.08972664473997,77.69087703733618,191279000,75.68230667114258,71.6129981994629,1.145353704615494,-9.732063570189187e-05
2009-08-25,77.51806640625,78.34464406945932,77.35274972700888,77.67586712743572,215310600,75.94004898071289,71.77503479003906,1.2455322049118696,0.0019427562880722782
2009-08-26,77.52557373046875,77.87874921690585,77.0145975287505,77.27759872088578,194620700,76.11813735961914,71.95605163574218,1.3383540111349455,9.684612332061526e-05
2009-08-27,77.69841003417969,77.93886909735524,76.60131520012891,77.48049311239616,196230100,76.25565109252929,72.1418702697754,1.4293278949176147,0.0022294101854936077
2009-08-28,77.68338012695312,78.41227329345973,77.14986174589073,78.32210472555965,147024400,76.45027236938476,72.31737579345703,1.4824009983745576,-0.0001934390577612577
2009-08-31,76.9920654296875,77.0822397357498,76.48860512008238,76.92443899988834,176051600,76.76211776733399,72.47397567749023,1.1766004318152512,-0.00889913255751551
2009-09-01,75.2938232421875,77.57818749928461,75.13602249938437,76.60883516521072,321276800,76.84552917480468,72.6380892944336,1.0135047008751343,-0.022057366275631485
2009-09-02,75.00826263427734,75.47415452960671,74.82040383127294,74.97820453783716,171805000,76.83500747680664,72.79544006347656,1.0338263129283374,-0.0037926166531832006
2009-09-03,75.6319808959961,75.72214948291266,74.83545540258143,75.4441220292564,143572300,76.8094612121582,72.95369277954102,1.0625985463242187,0.008315327402793615
2009-09-04,76.69148254394531,76.71402468497823,75.55681940331591,75.78224654664137,142687900,76.74108047485352,73.10367874145508,1.0439794924789143,0.014008646017168003
2009-09-08,77.35274505615234,77.43540339078167,76.9394533830057,77.39782933576984,132909100,76.73957901000976,73.27049713134765,1.0429883767070767,0.008622372267065304
2009-09-09,77.9464111328125,78.20941242536838,77.24757585087931,77.48803499450159,154612500,76.78241348266602,73.43626419067382,1.086404672484272,0.007674790031422907
2009-09-10,78.74293518066406,78.79553544198721,77.56318154841759,77.99901556109425,162902400,76.90414962768554,73.62923370361328,1.2367357256515583,0.010218867504937057
2009-09-11,78.72785949707031,79.12612494913631,78.35965787247605,78.89317615019293,152360100,77.00709457397461,73.81619033813476,1.3480326723137774,-0.00019145442774215482
2009-09-14,79.11109924316406,79.24635781242385,77.51054428441958,78.05908878592071,149593800,77.14986648559571,74.04868453979492,1.495190960749136,0.004867905066160416
2009-09-15,79.44173431396484,79.73479359827549,78.72035717312357,79.23884358913692,196795900,77.39483337402343,74.28794204711915,1.658246506509611,0.004179376521927791
2009-09-16,80.64402770996094,80.65905389186682,79.44924846008946,79.72727582281651,206406300,77.92985382080079,74.57739456176758,1.7647343130553976,0.015134279310223375
2009-09-17,80.52378845214844,81.20007545898024,80.08043875987518,80.53129867542799,229170900,78.4814064025879,74.86534393310546,1.6048289651635153,-0.001490987754790063
2009-09-18,80.57515716552734,80.90736542512252,80.30335145500477,80.89981366641241,153799100,78.97572402954101,75.15176651000976,1.3743827480557382,0.0006379321485778799
2009-09-21,80.37128448486328,80.78654472918122,79.7748281489201,79.94847824359631,151892000,79.34370422363281,75.43726760864257,1.1726554401056504,-0.0025302175985241204
2009-09-22,80.8393783569336,81.06588494401129,80.48452072531937,80.84693011258332,143126700,79.69236755371094,75.69996841430664,1.0238027457541672,0.0058241432256624925
2009-09-23,80.16741943359375,81.56419475098038,80.02396487181335,81.02813528367209,225947400,79.91446838378906,75.94156646728516,0.8244574807184942,-0.008312272273704457
2009-09-24,79.28407287597656,80.51474441581689,78.93676690326646,80.34109430961355,228636800,79.96858215332031,76.12567108154298,0.7537459553848598,-0.011018772512053965
2009-09-25,78.86125183105469,79.54831770048071,78.58944618604029,79.11040796570167,204059000,79.98192138671875,76.30357345581055,0.7301601855248844,-0.005332988450067244
2009-09-28,80.27314758300781,80.44680346589638,79.14817750437678,79.16327526100433,118285800,80.09812622070312,76.494384765625,0.6658036852822038,0.01790354222347168
2009-09-29,80.03153228759766,80.80164449771851,79.86542818572961,80.41659127280965,133733900,80.1571060180664,76.66533508300782,0.626138889255516,-0.0030099143074003853
2009-09-30,79.72196197509766,80.37882652938076,78.98960289862856,80.30332624689245,254383000,80.06489944458008,76.82348083496093,0.6142462643938202,-0.0038681042790427167
2009-10-01,77.74383544921875,79.82767685326694,77.72873193510738,77.76648496008293,281840600,79.7869041442871,76.94236480712891,0.930927335709526,-0.024812817909534157
2009-10-02,77.38141632080078,77.84197551847292,77.00390915944999,77.0265586674827,224748800,79.46753005981445,77.02228958129882,1.1520350170439773,-0.004661708884361571
2009-10-05,78.53661346435547,78.76312014071,77.46449415159269,77.69100082794722,149875000,79.28406295776367,77.11930679321289,1.1381219421102742,0.014928612042529377
2009-10-06,79.66156768798828,80.11457515733866,79.05755388865276,79.10285290749705,202491100,79.16628189086914,77.23446487426757,1.0133922148065233,0.014323946169940038
2009-10-07,79.88054656982422,79.96359863621781,79.32938338014894,79.48038399524407,159200300,79.1375946044922,77.36091522216798,0.9855817276798502,0.0027488648314530906
2009-10-08,80.49209594726562,80.91490222208509,79.91828331693675,80.44679692076454,183305800,79.25839691162109,77.50320373535156,1.075465176196855,0.007655798610577191
2009-10-09,80.98287200927734,80.98287200927734,80.3033576802935,80.51476085813191,135008300,79.47055892944336,77.6399789428711,1.1914319599290768,0.006097195708920866
2009-10-12,81.29997253417969,81.60952552549071,80.9979655414659,81.3603750847833,118031000,79.57324142456055,77.78099243164063,1.3069370331934829,0.003915649285271217
2009-10-13,81.13387298583984,81.32262664691623,80.60536503894778,81.08102219115064,157692700,79.68347549438477,77.89418716430664,1.3935081442177648,-0.002043045565236934
2009-10-14,82.53065490722656,82.61370698494382,81.10367758689196,82.08519899974767,191421600,79.96434478759765,78.03141021728516,1.6597475823156969,0.017215767841262775
2009-10-15,82.83265686035156,82.83265686035156,82.09274572644159,82.13049300289556,173873600,80.47322692871094,78.17903121948243,1.6832442360072257,0.003659270042924989
2009-10-16,82.2135009765625,82.50040431699854,81.71519456840498,82.14555245920984,192069400,80.95643539428711,78.32208465576171,1.3594997910530775,-0.007474779963087541
2009-10-19,82.89305114746094,83.14975333884175,82.09273753868067,82.34943973006148,159530400,81.39207916259765,78.45904037475586,1.1846820769512678,0.008265676109477038
2009-10-20,82.45510864257812,83.04401885800863,82.05495199672416,83.01381759564016,180921100,81.67143325805664,78.59039367675781,1.053365991904182,-0.00528322336818976
2009-10-21,81.7152328491211,83.28565884229918,81.65483029853232,82.32679283299564,225379300,81.85490188598632,78.7258854675293,0.8461845816400589,-0.0089730740233962
2009-10-22,82.54574584960938,82.80999980194348,81.16406777844288,81.68502968469022,238444000,82.06026687622071,78.86190658569336,0.7182179086825533,0.010163502832106541
2009-10-23,81.60196685791016,82.87039142213737,81.26220688374194,82.81754063864055,240033200,82.12217636108399,78.96748046875,0.6371345613568422,-0.01143340558602135
2009-10-26,80.71859741210938,82.53062747932469,80.4920907735559,81.69256098110121,242028200,82.06403884887695,79.06710906982421,0.7388939988065232,-0.01082534502310406
2009-10-27,80.34862518310547,81.08099001913656,80.15232560089477,80.80918439421157,253266300,81.98551406860352,79.19660934448243,0.8774618177217853,-0.0045834818847880765
2009-10-28,78.83101654052734,80.39389533047219,78.78571178235369,80.14473932156653,248821400,81.6155502319336,79.28403549194336,1.300187887717456,-0.018887798504575115
2009-10-29,80.52230072021484,80.68085308016744,79.23122656605472,79.41998019842264,198110600,81.38451461791992,79.3922119140625,1.264668085169286,0.021454552458016307
2009-10-30,78.18930053710938,80.49964884658435,78.09870248282253,80.25804443464683,325608100,80.9820945739746,79.43824905395508,1.5739978826936194,-0.028973342319313256
2009-11-02,78.7630844116211,79.58605291943775,77.82686837730341,78.61962986431786,254222900,80.56909790039063,79.46600494384765,1.5586251977474082,0.007338393751705086
2009-11-03,79.01228332519531,79.12553667339546,78.17421661294067,78.32521723700448,228362600,80.22481536865234,79.49889541625977,1.4736629740121974,0.00316390496176977
2009-11-04,79.21610260009766,80.28067557677952,79.01225126429806,79.66156405284822,247996700,79.97490234375,79.53285614013672,1.403041736607755,0.002579589733705978
2009-11-05,80.67328643798828,80.69593594804506,79.60871914320089,79.7748232306875,180015300,79.78765640258788,79.59581039428711,1.1177670507965718,0.018395045831108847
2009-11-06,80.88468933105469,81.08854644163036,80.06927816965997,80.22783049993957,170954100,79.71592864990234,79.6595359802246,1.005813033841754,0.0026204819761359577
2009-11-09,82.72689819335938,82.77219719797249,81.4433764733817,81.50377322609897,159495700,79.91675872802735,79.76040634155274,1.364722376062747,0.022775742573043267
2009-11-10,82.74205780029297,82.99876579238651,82.27395237519505,82.53065460698359,171899800,80.15610198974609,79.87540618896485,1.6324881730713054,0.00018324882552911426
2009-11-11,83.16484069824219,83.67069898436631,82.76468397159763,83.2856400118033,169466200,80.58948440551758,80.03282653808594,1.8075032719267226,0.005109649302772468
2009-11-12,82.31922912597656,83.4819521346792,82.10782598990399,83.05159410473047,157144500,80.76917724609375,80.17904586791992,1.887626984192768,-0.010167897457218356
2009-11-13,82.76465606689453,83.1195078910477,82.10779165990691,82.53059775527309,150963000,81.22671279907226,80.32169937133789,1.7416787799063917,0.005410970749450517
2009-11-16,83.96513366699219,84.3275430398663,83.29317144839159,83.33847045988777,210922200,81.74691772460938,80.46717239379883,1.7004691223391668,0.014504713209070541
2009-11-17,84.06333923339844,84.10109227490085,83.4291296103568,83.74623442187762,147134100,82.25202331542968,80.60138427734375,1.5405851649221585,0.0011695993577016672
2009-11-18,84.01045227050781,84.13125734307258,83.48194447879426,84.0029062736997,156486800,82.7314582824707,80.72266510009766,1.1989487421841236,-0.0006291323110991787
2009-11-19,82.91566467285156,84.04063429203653,82.39470299725446,83.43662634844867,208734600,82.95569610595703,80.80611968994141,0.9564016715145641,-0.013031564145507879
2009-11-20,82.6212387084961,82.87039488122545,82.30413399427889,82.48533586521678,134196000,83.12935104370118,80.88398727416993,0.6458043847687409,-0.0035509088121905563
2009-11-23,83.67068481445312,84.36529659062778,83.5045807461718,83.59518453622579,148010200,83.22372970581054,80.9751789855957,0.6494074535444471,0.0127018926653919
2009-11-24,83.79904174804688,83.95759407154881,83.05913090503783,83.80659350449051,138420100,83.32942810058594,81.06232513427734,0.6483161935410723,0.001534072941776321
2009-11-25,84.093505859375,84.18410966545947,83.67069961825351,83.93495351895444,109564800,83.42229461669922,81.13131469726562,0.6874517269181056,0.0035139317250603153
