Date,AAPL_BETA,MSFT_BETA,NVDA_BETA,GOOGL_BETA,INTC_BETA,CSCO_BETA,TXN_BETA,IBM_BETA,ORCL_BETA,QCOM_BETA,AMZN_BETA,TSLA_BETA,META_BETA,SUM_BETA
2013-06-11,0.09670667978065421,0.28815834123299533,0.2913707675614704,0.30398570918421414,0.24625547923681906,0.13422976366957148,0.3758744325724523,0.23191926450639094,0.2560001225923004,0.271831537250316,0.17221195475466608,0.03284292615277921,0.08592710420093902,2.7873140826955685
2013-06-12,0.09968934523827101,0.2857255678514265,0.2934813091020683,0.31156111550913484,0.2511651163832925,0.13671035895455008,0.3809292841571152,0.23576948570429448,0.256587232642792,0.27473879597769263,0.173967504725627,0.031896231066168845,0.08642253130039135,2.818643878612825
2013-06-13,0.10292370889039283,0.2743619135350882,0.30358527411363384,0.3179582023757077,0.34199842984131573,0.14204783782062325,0.39009762136352416,0.24381564210205353,0.26604365081369213,0.2876326817784988,0.1789261373204782,0.031500587776187645,0.08725165829014991,2.9681433460213453
2013-06-14,0.10386828615823322,0.27980764773459593,0.3068788177864021,0.3212376060921133,0.34634083182695463,0.14589311058485693,0.39121623986728327,0.24526285682667331,0.2693386434708261,0.290791700280497,0.18134461928264928,0.0310218689283236,0.0867036022809476,2.999705831120357
2013-06-17,0.10539363232961622,0.28528310456936895,0.3086051731712624,0.3877451830980113,0.34888697070668784,0.14955070774284468,0.39665561530514903,0.27618245856971796,0.2717091231078839,0.2938613320876003,0.18353489599077577,0.03122027846411779,0.08878740650725013,3.1274158816502857
2013-06-18,0.1609660326603361,0.2837060143524594,0.30501117146615697,0.39669596830068854,0.3527392797500954,0.15208510822083204,0.3983156135352841,0.27871311596586573,0.2734697949449658,0.29672304671753014,0.187660607331294,0.03131761468264135,0.09052297199635954,3.207926339924509
2013-06-19,0.1770649346926484,0.291909893545322,0.27202754552434294,0.39962011305357226,0.3637900625483016,0.154848959308196,0.41010733070831906,0.28820951218400825,0.2774877299962421,0.31082375893795694,0.19547322717485394,0.031509449820864795,0.0871735439716836,3.2600460614663116
2013-06-20,0.19478030761018256,0.32277798466460267,0.30047410586517426,0.4247072651541182,0.3922282411626232,0.16347578237336383,0.4332918769350099,0.31539341408340793,0.29743349615009607,0.3354239265316665,0.20999805588075982,0.03692984820354239,0.09842648328135663,3.5253407878959035
2013-06-21,0.19404637433339944,0.31988935680580305,0.3114970664962548,0.4221536085406813,0.39223111823731843,0.16627736156494838,0.43451292752974097,0.313610964219915,0.2142089369659702,0.3353579181425828,0.23957212087771154,0.03682325224275735,0.1075396011697376,3.4877206071268216
2013-06-24,0.20165477068230203,0.30775608252046555,0.31768318233739035,0.4290875466048813,0.3974931463753131,0.1715084756052652,0.43992467977540545,0.3193302445916184,0.21242805440145884,0.34445474530781683,0.27116570837533777,0.03594982515963972,0.11555265388597845,3.5639891156228733
2013-06-25,0.2018535824669718,0.3074994728391594,0.3192460057991081,0.4248366646058271,0.40421304586719053,0.17010503572310237,0.44055257847032203,0.32215707765197577,0.21138847726740714,0.3900127249856406,0.27684917351794314,0.03572913773113371,0.11776135595741447,3.6222043328831957
2013-06-26,0.19869142756014507,0.3070026421334152,0.31269593711271787,0.4300176661883704,0.402657183840394,0.17048032461617554,0.4379865441720361,0.3178543939909016,0.20982187308629277,0.377663489156994,0.2804805162265685,0.036115058413392395,0.13029391248503808,3.6117609689824417
2013-06-27,0.18946199484388157,0.3010898758299256,0.302678531540372,0.4268857264269517,0.3975829429891555,0.17056017471151036,0.4323188770809773,0.31480717660580587,0.20533712299501228,0.36892010914494455,0.2755211581382005,0.03525592245215685,0.1246530347738578,3.545072647532752
2013-06-28,0.18387773763868623,0.3022806988305337,0.2995526374306898,0.4223736143631802,0.3916105188389716,0.16911906955520334,0.43002340167793407,0.3145929254224009,0.20069829737791756,0.3657210797700321,0.2733996464629781,0.03579888842916903,0.11959842613112144,3.508646941928818
2013-07-01,0.18265448952327348,0.3000930442619657,0.3014838355886858,0.42413393253637827,0.3835695550573666,0.16991210737386825,0.4316695159361502,0.31528525315220307,0.19622802020929403,0.3656526182987454,0.2774368128003892,0.03660024598112028,0.12015215607921267,3.5048715867986524
2013-07-02,0.1863093312645661,0.2975660641246572,0.30148421661355124,0.42417021759399426,0.3838141022300308,0.16980666128758426,0.43139914099088905,0.31501350308757936,0.19646358970960393,0.36642427135766764,0.27694628782442415,0.036606941727453046,0.11993433706881586,3.505938664880816
2013-07-03,0.18475610044646562,0.29643111297668967,0.3006213250372746,0.42464679525966004,0.382928875100323,0.16907420390739827,0.43762127406544343,0.31210387429834213,0.1925963163865045,0.3650988748981076,0.2762358065278427,0.03689492911971009,0.12005440505745056,3.4990638930812117
2013-07-05,0.18310379060015397,0.3002447438232159,0.3050891188694103,0.4287919842907441,0.3868376548279706,0.16838029025520754,0.4473372872741079,0.31660587533949996,0.19627772346954775,0.3671366355504122,0.2812963606531324,0.03805438996999952,0.11876709154573506,3.5379229464691373
2013-07-08,0.18702664058639829,0.3006824217379062,0.3041641838299614,0.4293675980577978,0.3465104038599294,0.1702583795235061,0.4433800893961509,0.31674365937518373,0.19716945339616024,0.36582318233896644,0.28171406079856454,0.03825527179730751,0.12345798259015224,3.5045533272879843
2013-07-09,0.18909403057034416,0.30017281222025805,0.30565696152434796,0.42870514818843614,0.34523529900984595,0.1723198507709708,0.44362258140710176,0.30317091148620756,0.19651368461497615,0.35945351638352485,0.30159007797584075,0.038316660777665476,0.12674341160754585,3.510594946537066
2013-07-10,0.18909563036905946,0.2988688971014341,0.3151541028656873,0.42950229933016204,0.3449240145784407,0.17229975638010792,0.441546787118407,0.302554466873535,0.1964867716889388,0.3488212037295552,0.3015423832563512,0.03833851603792093,0.1275491008021407,3.50668393013174
2013-07-11,0.1953439030485149,0.3057841377043222,0.3205405712376378,0.43810617826934195,0.34832531562509894,0.17712354798777594,0.44670823390421066,0.30651048826410604,0.20179671130080368,0.35744922560970976,0.30874747981336714,0.03898345715865549,0.12770822941399954,3.573127479337544
2013-07-12,0.19531672811474224,0.3039960960100344,0.3293467187512168,0.43873208805439756,0.3491437705271776,0.1752536954339199,0.44397499449577327,0.30773809147142134,0.19855914289596058,0.3510289861349497,0.29937716967625894,0.037914583143738745,0.1254524399682517,3.555834504677843
2013-07-15,0.18700896775407394,0.29794431685422984,0.3215295459902621,0.4309861147333206,0.3419702965395582,0.1687491073584323,0.44165812343929434,0.30400121764441024,0.1933314828336763,0.33985291202038753,0.29326664558493637,0.035634116216183995,0.12105498066897567,3.4769878276377413
2013-07-16,0.18386006976792715,0.29571895775666096,0.31829102132272924,0.433565681125307,0.33825770393242455,0.16732425483706717,0.4431578019073562,0.3025243437820621,0.1912304297051253,0.3310718784270544,0.2925255510920096,0.03373403567671576,0.11818488511654467,3.449446614448984
2013-07-17,0.18098299172781512,0.28662016020443304,0.31391245551018304,0.4309515231084556,0.3347523383155702,0.1660897415357493,0.4908117026937293,0.2989013660677677,0.18873902534546189,0.3267794246448224,0.29394545995060845,0.03270533343296282,0.11952072976132924,3.464712252298888
2013-07-18,0.16918788124610312,0.2669919272918415,0.2969499677390281,0.4091842237350946,0.2895154666604543,0.15819319245020702,0.4725937715799771,0.28173038202931344,0.18101219445682667,0.3026454757540998,0.27507805681760883,0.027752384540641942,0.11950887468317097,3.2503437989843675
2013-07-19,0.16545635598031838,0.14923832920671767,0.2867111456906836,0.4006650304326197,0.28700735615691775,0.15907788472205128,0.4690979263828345,0.27128859957743495,0.1805961446946904,0.3002368978317866,0.2760573433303286,0.028016484592892923,0.11835036363704066,3.091799862236317
2013-07-22,0.17049284727086655,0.14382826928371548,0.28062015669152107,0.3891439213664072,0.2783775732561453,0.15521011734435655,0.46447605309740886,0.2645699836619159,0.1774411672189098,0.29315474309066925,0.27100244065042606,0.027777394894564388,0.12525260922205989,3.0413472770489665
2013-07-23,0.17024849809048767,0.1441926681392263,0.28177401415946257,0.3891842477380713,0.278256668882319,0.1554541839382371,0.413337261184819,0.26268968629259853,0.17609535768657503,0.2927295953999803,0.27168717361467537,0.02769070431643487,0.1268806453592927,2.9902207048021796
2013-07-24,0.14999120583865208,0.143522771187614,0.28188835801605555,0.3898038901935018,0.27568084858307346,0.1559720289695783,0.41357818715266914,0.25948185731134504,0.1739351106429687,0.29420930151651803,0.27240854134581777,0.028269050162608538,0.12434294110793011,2.963084092028333
2013-07-25,0.15708207248650724,0.14041446558676726,0.2835735489020826,0.38234630554897137,0.2749563619659572,0.15669689358550767,0.41300171548352765,0.2587302667620714,0.173152575095501,0.2739438589068678,0.2743881914478886,0.028095682979264684,0.03979540883072488,2.8561773475816397
2013-07-26,0.15303586316865536,0.1389490658639433,0.2804025453957214,0.3816974383603835,0.27132885952301977,0.1534484280602259,0.41015369900232135,0.2561963425814645,0.1707644735739089,0.2640421073694516,0.2642797854517911,0.027518190778452092,0.040407644229482224,2.8122244433588213
2013-07-29,0.15055463960523743,0.13999708082743895,0.28106407916325976,0.3853827929215332,0.2730048720281927,0.1564400793810251,0.41077522630393026,0.2582490219119411,0.17154190633894656,0.2695653417212812,0.2640172273500828,0.027013051673335144,0.038666586178386045,2.82627190540459
2013-07-30,0.14964711072247744,0.13940877177843622,0.2768816363150827,0.3820981577207487,0.2725508601675254,0.15531579376052013,0.4102957257421993,0.2584747558239203,0.17137597070033705,0.26886536635039465,0.26272471275944087,0.02701683740576787,0.0373425610164172,2.8119982602632674
2013-07-31,0.14940502874928388,0.14027640336823916,0.27643640569720074,0.3822812906665702,0.27851515608306665,0.1552866242068318,0.4076069659796328,0.25762477396696504,0.17201187238902185,0.2693235003671425,0.26250420381186207,0.027111271437922357,0.038038476650726516,2.8164219733744655
2013-08-01,0.15211372891581293,0.1384759390057384,0.284546471456762,0.3870921667240415,0.27348383424598094,0.1582393383968308,0.4114392244191328,0.26037099004851827,0.1750834229750171,0.2748851584668538,0.2691067344802694,0.02690090673024514,0.039182614686368765,2.8509205305515715
2013-08-02,0.1516485842355301,0.13844913754949106,0.28442482764040206,0.3874008483328026,0.27306878418433245,0.1573925077280962,0.4117753281654728,0.26083884565963933,0.17441036145984992,0.26815710274453536,0.27080197605161044,0.026755749207537798,0.03888964737332866,2.8440137003326287
2013-08-05,0.14912804836200513,0.13882004832620334,0.2839352721271511,0.3882437357177913,0.2733755572753314,0.1575786808965361,0.4151041753490003,0.26118021222002213,0.1736578343368233,0.2688401452417146,0.27052660386063737,0.026350763663307922,0.03855037472256202,2.8452914520990857
2013-08-06,0.1501223338467649,0.13910109780177957,0.28585805915889373,0.3931563122883681,0.27533282413271515,0.15902396985146747,0.41618242342269723,0.2628920587954324,0.1713341477130406,0.27231986725372864,0.29152360452125314,0.028812519910661957,0.03970216063945921,2.8853613793362625
2013-08-07,0.15642742516483635,0.13622249265652872,0.28663736348137847,0.395070062685767,0.2771364111382842,0.1616705677252887,0.4178993239563308,0.26359676916998437,0.17198021237031802,0.2803745221544149,0.2932139321032946,0.029274561332208515,0.03934366822427872,2.9088473121629135
2013-08-08,0.16797028986430737,0.13587571559188022,0.2851322814093136,0.39323474817503806,0.27166027052608216,0.15990448817788025,0.41726269419976836,0.2612212815576636,0.17108526181986144,0.27595083052285524,0.291083828184851,0.028351279683505412,0.03852386082262587,2.8972568305356323
2013-08-09,0.16848624639489038,0.1366600805030387,0.28413374907834854,0.39513516893685197,0.2706897179987164,0.16010858162783032,0.41669959762833,0.2616076305660722,0.1708413708928844,0.2768543213700106,0.28995939474961296,0.028401450265642295,0.03862656371841512,2.8982038737306444
2013-08-12,0.16239084424771985,0.13581649866912524,0.2821054784959103,0.3937246753955983,0.2694897999648084,0.1581787025549206,0.4156902276003541,0.25764184369980453,0.16903427795054665,0.27453530432310264,0.2896989074530435,0.028333187325699574,0.0405192415809124,2.8771589892615457
2013-08-13,0.15295123986335607,0.131752952897089,0.27797550060025283,0.3888418494391654,0.26519139390430363,0.15339046986603072,0.4160742942273338,0.25255853453169264,0.19892693697273822,0.27035580208320364,0.28401083840008484,0.027572407805109826,0.03890774411184776,2.8585099647022085
2013-08-14,0.14444419126499486,0.13066931570840845,0.24253883117854935,0.3908124513097542,0.26216014964483225,0.15552273056233035,0.4140763426476065,0.2536402014262652,0.1999995744166748,0.26916277572981034,0.2836483260004707,0.028462517473515737,0.03978166175059276,2.814919069113805
2013-08-15,0.14614445877947932,0.13717824664925735,0.23774756461952623,0.39969947430040537,0.2718270680948971,0.16325141716641747,0.42187674190564545,0.25882315089713515,0.21075778815827573,0.26853288794035096,0.2901694922352987,0.029317670914913906,0.03969535731792258,2.8750213189795253
2013-08-16,0.14655637055171197,0.13767024350636473,0.2358090479684926,0.39912253099485173,0.2735234901248019,0.1644107516176024,0.4213426560175536,0.25643541934826336,0.20950198325518077,0.2654494135397374,0.288941568182765,0.0294431165529306,0.0394194905006224,2.8676260821608786
2013-08-19,0.14544894913578243,0.14015309885610303,0.23976007827054074,0.3955767750280716,0.26331531463654023,0.16476662930017325,0.42320991514094625,0.25843166236733256,0.21371468317327613,0.26827680223253564,0.2930870505205184,0.02928057541662557,0.03893872933636143,2.873960263414807
2013-08-20,0.14671080330351333,0.14046985247654073,0.24065206418432925,0.4013011519514487,0.26421137495618313,0.16469475051036167,0.42505170979697277,0.2597230976745612,0.2143892466884722,0.26897000601272664,0.2934483769141595,0.029769525921224917,0.039934182990692776,2.889326143381187
2013-08-21,0.1467482360854511,0.14061909312395843,0.24918728164302528,0.40374847438479455,0.26699917266101114,0.1658523268168328,0.4281815608688258,0.25767752618241546,0.21393130240015926,0.26918118406187025,0.2960287731680459,0.03548883012522978,0.04006889253153135,2.913712654053151
2013-08-22,0.1464942485257396,0.14369495697272303,0.2554139275535095,0.4074531036568586,0.2682411173374019,0.16394946732001564,0.4348512817937595,0.258090996283141,0.21402161966615998,0.27188004886384365,0.2979342315488226,0.03685431435544916,0.040491294903640604,2.9393706087810645
2013-08-23,0.14721339987162263,0.12718498868110809,0.2495319141406754,0.4005343224558386,0.2624123590430511,0.16225588048152104,0.431874645775724,0.25459933080321756,0.20412900461284839,0.2689071232011597,0.2935455097933761,0.03428999534123012,0.04339356239141065,2.8798720365927837
2013-08-26,0.14915427924930616,0.12826165958682265,0.2490205228944414,0.41233341209041774,0.26301179751650017,0.16269419388177078,0.43153784257284394,0.2566827246086436,0.19789865215193683,0.2704685430498781,0.29387585654685666,0.03420563188644223,0.04235259182838865,2.891497707864249
2013-08-27,0.1618744206717155,0.13781260536516948,0.26643425194251813,0.427642330474643,0.26544980587104505,0.16856805029781669,0.4403068377691233,0.2637105583280245,0.20657509456060183,0.2812503388828971,0.3027360929882242,0.03357112515814013,0.04792096546155156,3.0038524777714706
2013-08-28,0.16105446464201703,0.137844012304785,0.26777376655651935,0.4367982400646355,0.2642699105954769,0.1689882305011156,0.4477724647190602,0.2629969334751465,0.20412769960776533,0.27933452219021315,0.3015728819070584,0.03340558280494532,0.04960704347419009,3.0155457528429284
2013-08-29,0.16103802331762063,0.13906441143344703,0.26804132394477176,0.4352522180997925,0.27108352447221273,0.1690096317271824,0.44743247836624483,0.2628817817247363,0.20551681932527993,0.2791767122138128,0.30094816976283156,0.03414665839784174,0.05005583948484426,3.0236475922706183
2013-08-30,0.15541200919580528,0.13459298030628677,0.26235360139612435,0.42798409124317344,0.2640140655146889,0.16395819584123764,0.44130297459954876,0.2557718229567308,0.19720253033925825,0.2707915379132542,0.2965533731129786,0.033278560912663416,0.04761426745577917,2.95083001078753
2013-09-03,0.156255049694085,0.13256588051238058,0.2636844286198142,0.42534396635213173,0.2744600126811604,0.16416895717886945,0.4417276567650428,0.2562035342430273,0.19840364998606336,0.27297322502212673,0.29404914224533846,0.0327718426463562,0.04767323275564621,2.9602805787020423
2013-09-04,0.15934126065641854,0.12592845334516353,0.2782097131784174,0.4276142593994565,0.27539317137738845,0.16585444870075391,0.4426400562341304,0.2539305796717762,0.20056720991539395,0.27551312690478924,0.29883189227993506,0.032496065800811144,0.04688788081105994,2.983208118275494
2013-09-05,0.1391018790278177,0.12314041063602021,0.25565680112246175,0.4089006552297039,0.2577874478135614,0.15059247348177054,0.42410546957793815,0.24148895408033683,0.1825382888111998,0.250291513462358,0.28339163827965935,0.030028736048484755,0.04033268726474473,2.787356954836057
2013-09-06,0.13249433674650934,0.12020621886082726,0.24897256929669492,0.3996767180932307,0.24578428504574704,0.14873930975726482,0.41484559837307494,0.2315407113671192,0.1730848378752502,0.24612640148114953,0.27625587089836556,0.027898472041655215,0.03904231357274816,2.704667643409637
2013-09-09,0.11676649240161363,0.12069229393834335,0.24341739337842594,0.39212779429375866,0.2495377557519426,0.14210826124813808,0.4282159077508045,0.22799317457306886,0.16386685990680988,0.23525151207089934,0.27061277585202664,0.024708796494840164,0.0368841654515152,2.652183183112187
2013-09-10,0.10082464563879316,0.12233609028672465,0.2430414762390083,0.3950136947632704,0.2593427662555314,0.14262821794525762,0.4272067474454846,0.227355171458283,0.16178431915723376,0.2347451384088297,0.27269625959132127,0.02583302929422155,0.0341214881069357,2.6469290445908955
2013-09-11,0.08500820116752977,0.11940303492891208,0.24190328027239463,0.433963676551321,0.25429761300115955,0.1450782404190834,0.42071492859901943,0.45120209322970023,0.15975919246147935,0.21467724425549825,0.27145649812432304,0.02532107684680427,0.03467327836584097,2.857458358223066
2013-09-12,0.08204184053037374,0.1201741026119892,0.24257161389165077,0.4350077623232463,0.2567682189541953,0.14516087303422975,0.4242173045167303,0.4622332479529935,0.16000149038149863,0.20992612447821649,0.27163375300730047,0.0250027496304839,0.03489734472004718,2.869636426032956
2013-09-13,0.07437474291965,0.12264314904166615,0.23745494818434756,0.4279728791033352,0.23488996861176348,0.1418218944559547,0.4244473668071059,0.4599969322901932,0.15945055914308767,0.2037856411820335,0.2671906928304217,0.02481500263771279,0.03507900242682174,2.8139227796340935
2013-09-16,0.06482898671270619,0.1262235239944442,0.25271138449021857,0.42809871647450626,0.23620534423033623,0.1451031360455776,0.4271852244992363,0.4614904142321597,0.16131617976146737,0.20164195102142418,0.26479404286747205,0.024714971493041585,0.03268004587259927,2.8269939216951894
2013-09-17,0.06535336298572408,0.1261587078963656,0.25233967568983223,0.43046343006036536,0.24085667384915174,0.14420871361534088,0.4274516516391919,0.46066187351710025,0.16386098063965016,0.2674930823846953,0.26296484722746594,0.024264214765378638,0.0335692130023447,2.8996464272726064
2013-09-18,0.07543626959222798,0.12873118096404276,0.2558255861450205,0.43740516077717917,0.24443433076494298,0.1484878493974974,0.4283373307450476,0.4681743987168715,0.17062842315695406,0.27136814581936475,0.34472503273598437,0.02345114374783557,0.033925951996175,3.0309308045591443
2013-09-19,0.06905612680421627,0.12598669560862882,0.2541862423288499,0.444401485283553,0.24248164725657137,0.14721711549634248,0.427207342821371,0.48565493720640085,0.1719508475251214,0.27185392740343467,0.3634786017651525,0.0214522485913493,0.03372691146556751,3.058654129556559
2013-09-20,0.07279194953382358,0.1294075387106131,0.25911957725093165,0.4407447283541869,0.24504833726250905,0.1489039388361715,0.43033332445214145,0.4988613926272576,0.17122546442240774,0.27570534668999336,0.3580036864385124,0.021137448990267278,0.0317863379588283,3.083069071527644
2013-09-23,0.05358784216169617,0.127012471005355,0.2564108855610753,0.4308772508359576,0.24752141796542726,0.14528127352724468,0.4350830520148003,0.48898595639342113,0.1781524043795309,0.2802958082479267,0.35564430687318127,0.020672477949973064,0.03100209833706495,3.050527245252655
2013-09-24,0.05029992845033018,0.12497827174719656,0.25199702479287645,0.4268233369207281,0.24451330294800416,0.142539262985407,0.4324515033081829,0.486695422809905,0.17451258369115316,0.2753105391292232,0.3504528679448589,0.020680210993803773,0.027657293421493867,3.0089115491431633
2013-09-25,0.048969633589351226,0.12248985044204885,0.25040939379532373,0.42252845383819365,0.2428800533511794,0.1398855624945261,0.428939533784006,0.4816607792624361,0.17804441256655795,0.2675736305778021,0.3475951856343409,0.0208511922663035,0.029512428877849935,2.98134011047992
2013-09-26,0.04920137872176353,0.12278308347604797,0.24994441797105812,0.4340616817635977,0.23851934176257336,0.13326058565400084,0.4290885920812082,0.48798978211259636,0.17746548366787504,0.2677159286742888,0.3497485071147239,0.02081449207472645,0.030542040765443403,2.991135315839904
2013-09-27,0.05156500830996962,0.12208858585876432,0.2591336898828224,0.43885161297046016,0.23812975430094624,0.14035027648734041,0.4306926007363009,0.48055258706149434,0.17993060781778944,0.2657608668294122,0.35000258673354484,0.02298318952341005,0.03147776723939594,3.0115191337516505
2013-09-30,0.05266175095256072,0.12359198719693472,0.26035711526714966,0.4480911209492516,0.2380255388738484,0.1387962265300777,0.4293405633802073,0.48425422715892663,0.18125599618384897,0.265953230758456,0.35072985801063544,0.02315716629291246,0.032466616887494186,3.0286813984423038
2013-10-01,0.05696854905440384,0.12454361071082415,0.25921894955343955,0.4499947216701798,0.23760860580226612,0.13870306844605604,0.429787651177948,0.48781089991034926,0.18544118458496497,0.2668335780641477,0.35002334652916944,0.03378149392274336,0.03205905130709995,3.0527747107335923
2013-10-02,0.05795691801576952,0.12382266335677622,0.2884866616443107,0.4516127841592186,0.23671341709802243,0.13813866962630492,0.42965987114759996,0.4867697547100548,0.1843774031733975,0.26599273341594354,0.3508988599637869,0.03361750120082058,0.032691570498921886,3.080738808010927
2013-10-03,0.062332513652301996,0.12468740359919778,0.30505480174914235,0.4573586325018706,0.2461547813058668,0.14192906893857435,0.43885195513165953,0.49642980060160086,0.18940569237935656,0.2715372582585088,0.35416631225222545,0.03973276837699605,0.03466608286294176,3.1623070716102437
2013-10-04,0.07266236718053032,0.12018499596798482,0.3021644993119845,0.44727369584563736,0.2562646400692496,0.14213457943638938,0.433280559119848,0.4937489101617147,0.19189916427689108,0.27073332796586297,0.35210249327130483,0.04582963748953034,0.03596279608949364,3.1642416661864208
2013-10-07,0.08005828045748475,0.12250009172600762,0.3025641993104254,0.4904551248482292,0.25446433335935525,0.14462867106868818,0.4338329297888018,0.49776561406999686,0.19397376911476663,0.27545044922032236,0.35315844574606714,0.045337330497719736,0.03822446521732216,3.2324137044251873
2013-10-08,0.08918336181401548,0.12626452482527753,0.30768806197440723,0.5010119863050397,0.260410382329689,0.3528030620510807,0.4388827152675899,0.5128407183915279,0.20379782171383237,0.28460829664453063,0.3572152953720055,0.053049099453176526,0.042514053593837066,3.5302693797360094
2013-10-09,0.09074674678093224,0.12181003296164782,0.294679733935345,0.4956688737401067,0.2577746666574852,0.34724385615960635,0.4365002740583546,0.4996152625824923,0.19814581068991038,0.27533167586204366,0.34747436122821196,0.05332170279675122,0.0425153588219953,3.4608283562748827
2013-10-10,0.09669199138113137,0.13331510138159813,0.3101098664920056,0.5205276968063914,0.27905487668441203,0.3712151204127754,0.4567181623762787,0.5263833258348386,0.21750460155073417,0.29952752130865046,0.3661623719407585,0.05582030210379333,0.04885456483045609,3.6818855031038242
2013-10-11,0.09855191843291503,0.13515921308541687,0.3054493888100409,0.5228866813687149,0.2807726664042864,0.3725821541917292,0.4585413094947369,0.5294540017238349,0.21925720378528737,0.30329891603851267,0.3660007255084573,0.057282665754358766,0.04871016526474174,3.697947009863033
2013-10-14,0.09999740663199062,0.1344199247113616,0.3136777993394782,0.5287386189847737,0.2801100534792116,0.37828923306299606,0.45929373281155156,0.5266551869725855,0.21711097245330693,0.3002893006456952,0.3665667805365981,0.056671949297610325,0.047427932968536535,3.709248891895696
2013-10-15,0.09878660039611789,0.1336508921657621,0.3273864482104527,0.519892585528668,0.28099493795738334,0.3838212783540803,0.46142849520299534,0.528218215311188,0.22093494788249501,0.3012059235574198,0.3679181548010099,0.05813707043712514,0.047609899443052967,3.72998544924775
2013-10-16,0.10101419879340959,0.13528984461525875,0.33769249716587907,0.5346539570538356,0.2886887061458479,0.37482008146859475,0.4685555934588689,0.5377573214369021,0.2255503094727952,0.3105850629784906,0.373847465064283,0.05820252963247496,0.05011809422451635,3.7967756615111563
2013-10-17,0.10472567823845605,0.13485650403702304,0.3390213984995138,0.5190319656241954,0.2892001746102585,0.36866241027679825,0.4650671893580247,0.34308833234889213,0.22255145696021933,0.3107036737617029,0.3756020999546186,0.05974729386212934,0.051455264101219624,3.5837134416330523
2013-10-18,0.10826599482915586,0.1342122196136572,0.33848365135704434,0.18801309266655442,0.2928283755248054,0.3781176430993595,0.46342894667753337,0.34190686257472025,0.2218366538652283,0.30723056856111636,0.33271451927987944,0.05797550969235949,0.050942075831092996,3.2159561135725068
2013-10-21,0.10464828036414206,0.13390776282573866,0.33948658350280897,0.18745300066125295,0.29102189972675424,0.3789121751403674,0.4629381114872272,0.3416802701425515,0.22199466868360035,0.3064132911853956,0.3311882320183242,0.05650006432039804,0.050646331758516815,3.2067906718170778
2013-10-22,0.1003943740561198,0.12997899341519825,0.3242152375326435,0.18725012863451607,0.29254246424131325,0.3627595259748496,0.4337373999503636,0.3370816640118737,0.21263648421443315,0.295573089957348,0.3364058998174689,0.0495930167256551,0.04730518203985394,3.109473460571637
