Date,GS_BETA,BAC_BETA,C_BETA,WFC_BETA,MS_BETA,AXP_BETA,BRK-B_BETA,V_BETA,MA_BETA,JPM_BETA,SUM_BETA
2013-07-02,0.39970395815991305,0.31287778850111847,0.36504562711792765,0.5123491358990724,0.2904351825897972,0.5151082631919935,0.6466809304893937,0.45805467201302313,0.5453632228696155,0.4588418671184815,4.504460647950337
2013-07-03,0.39906443354675675,0.31457012706723547,0.36493364534539,0.5113177229685255,0.28808827309254065,0.5197869310690724,0.6467174097191569,0.455546976710786,0.5443240159304789,0.45815408984944545,4.502503625299388
2013-07-05,0.4015467102446266,0.31841363942128625,0.3687660440595752,0.5160651418068352,0.29000627391881084,0.5183877340983386,0.6429381545520647,0.4602573696772663,0.5487728435432438,0.4580450351431724,4.523198946465221
2013-07-08,0.40413911047891765,0.3296467664092914,0.3757450401790643,0.5123615534564305,0.29153016420666517,0.5189334835234187,0.642992192453395,0.44858591672315373,0.5402957395597653,0.4592018981898562,4.523431865179957
2013-07-09,0.4027001751665919,0.33063798676453576,0.3775553388531761,0.515380182058448,0.2915190412146354,0.5208426411442848,0.6444433549353076,0.44919123690468316,0.541895956773955,0.46289703280926686,4.537062946624885
2013-07-10,0.403304793046063,0.32907084480694887,0.3760672248928958,0.5047076061797041,0.29181800723742374,0.5087305004617236,0.64673035460935,0.4497069731321728,0.5414951913226578,0.46540337459189735,4.5170348702808365
2013-07-11,0.40723937372993607,0.3327123893966569,0.37953962212107567,0.49689549224860174,0.29366764522078237,0.5165623755681885,0.6511309839829522,0.45945605662680084,0.5464440283338733,0.46888335142223286,4.5525313186511
2013-07-12,0.4060223836268111,0.32687210044665965,0.3760081242364913,0.4881881271801844,0.28961817707667614,0.505508441269777,0.6518117827735609,0.4614554297814025,0.5467557987693321,0.4675271015710697,4.519767466731964
2013-07-15,0.3984666248544894,0.3236855259515431,0.3710662052400098,0.4801649660944013,0.28584593650053775,0.49574772238641035,0.645261851512449,0.4542316114672731,0.5398611016224897,0.4613251379746824,4.4556566836042855
2013-07-16,0.4018656962683883,0.3287298472673527,0.37211480945466624,0.48720903924204323,0.2864675068848134,0.4925824723068887,0.6447232712936066,0.46307112372162573,0.5507509594204786,0.4593912676923634,4.486905993552227
2013-07-17,0.4010925800016561,0.3216924925746845,0.37016671259339856,0.48213201261182437,0.2867626772628005,0.4736607755416466,0.6423930124041262,0.4606616418117434,0.5477458132735775,0.4571376010451101,4.443445319120568
2013-07-18,0.3934737604702084,0.3034888207928906,0.3610907478766636,0.46224888870959513,0.27658100603441105,0.4084892293192681,0.6358656821908537,0.4474072841375925,0.535618192760826,0.4388940241086323,4.263157636400941
2013-07-19,0.3926776429502183,0.30235809911928924,0.3596358473026293,0.46424445576552315,0.27581007220078313,0.4099757751601888,0.6361216158624495,0.44496870357152424,0.5352746691662958,0.439681834390149,4.260748715489051
2013-07-22,0.3885933201644601,0.2977250917900947,0.3551272904929763,0.45925126817318923,0.2726505528445475,0.4050799313075853,0.6445038692035532,0.4400274187326359,0.5227835646523176,0.4467967069713741,4.232539014332733
2013-07-23,0.39012792830338355,0.29773654685162315,0.3552370735627412,0.45930036678757175,0.2727473712644223,0.40535274735941024,0.6497930349203599,0.43715152599178664,0.523114522692589,0.4472045735009866,4.237765691234874
2013-07-24,0.39066234681734335,0.29729120317866276,0.35479740397383885,0.46040688435023536,0.2741060904829111,0.3989085143608142,0.6414710868180459,0.4384965419751532,0.5210746383906046,0.4481873926278364,4.225402102975446
2013-07-25,0.39043763030708817,0.2967831631034668,0.35588577876526795,0.44861381182675203,0.2736576205194002,0.3982248376558979,0.6423860565687882,0.40093086465860767,0.5156722445423535,0.44689463081863096,4.169486638766253
2013-07-26,0.3887113762790308,0.2937736038754745,0.35267607693705644,0.4484631170482258,0.2727816662171148,0.39581514660538936,0.6399352705539374,0.3978872521325288,0.5131181959948443,0.442045177140588,4.145206882784191
2013-07-29,0.3887422080693876,0.30357315411173896,0.3582239515338462,0.44897104450072267,0.273014889841103,0.397458397155015,0.6393727666006318,0.39839067448988036,0.5137597750994676,0.4448752276581386,4.1663820890599315
2013-07-30,0.3924842944788188,0.3118282872625428,0.3587839501764102,0.45092786745075747,0.2732065022095659,0.39785152762065323,0.6372154103957182,0.39903796051647716,0.5124178092667602,0.446532820700943,4.180286430078647
2013-07-31,0.4059746664418239,0.31819940718281375,0.37274705196414476,0.4502996031535232,0.27474392785628515,0.3875960055321316,0.6369582742843299,0.3003778318826051,0.5041222461537637,0.4503130914831611,4.101332105934582
2013-08-01,0.4082159700384889,0.3212930947277259,0.3790904097218707,0.4596285713862824,0.2772266301087358,0.39053694593520616,0.6405581181606216,0.30355911398068747,0.4401528098759801,0.4541540387657561,4.074415702701355
2013-08-02,0.4087337588813212,0.32043087311921514,0.38060405510571077,0.46345688996172013,0.27837779733171897,0.3900739693891614,0.6447501837199743,0.2959809182549293,0.4439861751544485,0.4535911747502728,4.079985795668472
2013-08-05,0.4081931412029979,0.3206487004084787,0.3808039496583991,0.4634624327585069,0.27851795596718254,0.38986736008979894,0.6452652682048401,0.29610472844734154,0.4446380392892652,0.4534245298174085,4.080926105844219
2013-08-06,0.40627405963633,0.3217061665518593,0.3761974041252774,0.46449337188558276,0.2790593650094673,0.39104662842050425,0.6462959329406384,0.29698635241448457,0.4321026530282493,0.45722858385758447,4.071390517869978
2013-08-07,0.4074344764608441,0.3445797360709266,0.37622933596490316,0.5084125400967837,0.28967963351017934,0.3944719789123321,0.651112354385849,0.2987598273970794,0.4359449964529126,0.4678326440175182,4.174457523269329
2013-08-08,0.4078120696490673,0.34421505508799616,0.3784241883442021,0.5076493858307485,0.2897606934472037,0.39129228340961153,0.6494562243175823,0.2969775444784017,0.43394633836949587,0.46204509083909384,4.1615788737734025
2013-08-09,0.4141210049574088,0.34718794338575226,0.37883520656299197,0.508878509265518,0.2939553615937753,0.39192663181547144,0.6473439162947862,0.29812200970521985,0.43205684047470083,0.46245427013040385,4.174881694186028
2013-08-12,0.41312373449265916,0.34646860849469197,0.3773624192797712,0.511015532892512,0.29317598296081504,0.3910587289353435,0.6451846546148667,0.2981519506751405,0.4281647882504808,0.46258800145793355,4.1662944020542145
2013-08-13,0.41847632354587205,0.3438180428392427,0.3730056372981416,0.5072843415225852,0.2926615058815074,0.38694986942432774,0.6419768705921415,0.29465387561019124,0.4249914437173028,0.4607436614383253,4.144561571869637
2013-08-14,0.41778546086094426,0.34307206775359333,0.3743697068494735,0.508909496910116,0.29297017808651865,0.3864284273791093,0.6410603096752516,0.29376002241508037,0.42486791872451823,0.4600054696754761,4.143229058330081
2013-08-15,0.4239628296439265,0.3501381099657578,0.3816119771015129,0.5130441030351975,0.2974566721299405,0.39387086650626996,0.6470048761726024,0.3135168370593372,0.43373549884417717,0.4673557977646531,4.221697568223375
2013-08-16,0.42360961904021666,0.354415701277534,0.3801634485240193,0.5127835669290245,0.2959292836608737,0.3917802234319141,0.6466859588600197,0.3133140509846916,0.44308899839869,0.46701465777195433,4.2287855088789374
2013-08-19,0.4261924045791019,0.354601619247955,0.3803235713422781,0.5188958227953752,0.29529631503856957,0.39345696227607624,0.6506938395658175,0.30961862337004314,0.4429466581174635,0.4655007339019444,4.237526550234624
2013-08-20,0.42815705027266865,0.35622694544882977,0.38166291256160145,0.5195150066988018,0.2980553164272173,0.3925782717692792,0.6542199095063255,0.3061093299963599,0.4433123969925857,0.46921968835839967,4.249056828032068
2013-08-21,0.42758672493060224,0.35508596123530184,0.3818929871649596,0.5206148599432363,0.29930040814712183,0.39331683036733667,0.6550005143208667,0.28691418918441797,0.4445447421953994,0.4740413953204267,4.238298612809669
2013-08-22,0.4289256319254431,0.35761844342231375,0.38321103038980325,0.5229513658761904,0.30047916045411144,0.39451318370404825,0.6662942126942458,0.28722066578233696,0.44456251385517725,0.47635604113552177,4.262132249239192
2013-08-23,0.42630079975167867,0.3571474574188096,0.3888723052291941,0.5184872325857148,0.2988359102410491,0.38945207441780527,0.6588087026273383,0.28288565688619083,0.44037498763336513,0.4780419394209529,4.239207066212099
2013-08-26,0.4279875588861454,0.3576970948847168,0.38912626832704045,0.5285780688794621,0.29863467092658214,0.38949775236648704,0.6608128789002709,0.28044740249876526,0.43555415350765403,0.47976005519842624,4.24809590437555
2013-08-27,0.43498755492636376,0.36607367185696194,0.39704676077612555,0.5283248707237931,0.30645387098627036,0.4055032373500033,0.6681324971154973,0.28290482722314425,0.44380728527174623,0.4930788891557982,4.326313465385704
2013-08-28,0.43505308006332977,0.3663747575882292,0.39629264047584245,0.5320582374790709,0.30586271250476793,0.40452082667760414,0.668321763461854,0.2820881454770988,0.4430390586868306,0.49320596269908495,4.326817185113712
2013-08-29,0.43952979150724414,0.3662295238532483,0.39621250140156367,0.5341502814322502,0.30532584980520017,0.406982860997779,0.6684753992691668,0.28449061329261527,0.451332582195602,0.49299994319563384,4.3457293469503036
2013-08-30,0.43584714246179096,0.3647235583163687,0.39476710851814706,0.5326809988998481,0.3023715473632154,0.40631944998170105,0.6626169273879033,0.28056904852011044,0.4450947306409564,0.48862776334646457,4.313618275436506
2013-09-03,0.43372970838737157,0.36640392219145146,0.39232114399799983,0.5340447521990513,0.30166017177317483,0.4066306128469036,0.6619159266103084,0.28038086973244475,0.43318103575622396,0.4873614703250983,4.297629613820028
2013-09-04,0.43525959512352325,0.3678270509121983,0.3930763953665814,0.5364374254673145,0.3052367168846747,0.40866175417797307,0.6625463317257799,0.2784672034111981,0.4369122765827982,0.4885159184629621,4.3129406681150035
2013-09-05,0.4200868844635505,0.35410725869131066,0.3937890750618267,0.512964976462058,0.2957295081712841,0.3856141998407901,0.6427853247821901,0.25904985856706425,0.41531053425119546,0.4679485842375208,4.14738620452879
2013-09-06,0.43897674193021036,0.3477296662307008,0.3927829393633256,0.49992052759225303,0.2913942688655226,0.3796815538620248,0.646419818794177,0.2510993320949562,0.40455238866714255,0.4590709264060331,4.111628163806346
2013-09-09,0.43459384664213413,0.35444388780117503,0.38764178053349335,0.4926101307578343,0.2875351178037817,0.37443036944118463,0.6433595116069106,0.24577964993362164,0.39781008076105806,0.46503162554703076,4.083236000828224
2013-09-10,0.42018359375410785,0.3579526226882738,0.38610573525169484,0.48877542558678666,0.30490586359705313,0.38581079847385463,0.6623956670626394,0.24215549185908336,0.396263349257884,0.463274133782701,4.107822681314079
2013-09-11,0.4202301392862814,0.3564030493953453,0.38510402889582884,0.48617128456653175,0.3035423337693717,0.3963986477616989,0.6787635347948863,0.23963243157086325,0.395926764726527,0.45665670898478133,4.118828923752116
2013-09-12,0.4188838943346548,0.3549657016692534,0.3846776869163465,0.48636043058884054,0.303321975912265,0.40146361218134424,0.678583479543378,0.24096865746562982,0.39068846553649067,0.4476672207425844,4.107581124890787
2013-09-13,0.4190552259091089,0.35540845731275006,0.3863530524512251,0.48152365749577664,0.30711397166127846,0.39744847128761246,0.6801404097265158,0.23486803592635908,0.3862443298207057,0.44448752112038376,4.092643132711716
2013-09-16,0.4178913094114572,0.3624577790301623,0.39029783608971697,0.4793652094944023,0.30774892779509827,0.39825204185141644,0.676917001643277,0.23552555308385728,0.3871999587919366,0.4488237927920893,4.104479409983414
2013-09-17,0.41769433039297593,0.3623801413964012,0.39084058664377197,0.47828522270182744,0.30870735877085975,0.39540821874845417,0.6780331378601617,0.23562062427624508,0.38668628451202747,0.447785022916281,4.101440928219005
2013-09-18,0.4187546199574317,0.3659806844695598,0.39360262572346616,0.4852552897891093,0.307456175515273,0.3995720592020747,0.6829081496160448,0.238847094164982,0.3908221988392797,0.45070046002841674,4.133899357305638
2013-09-19,0.41799140382891853,0.36788931937040775,0.3947368916827379,0.4844260408339069,0.31173515770276583,0.40142052825945795,0.6877888869178945,0.23775012596410916,0.38993325163951964,0.44738554552136295,4.141057151721081
2013-09-20,0.41184718939999665,0.3718858138685394,0.3966793683503003,0.4863184386248252,0.31377838921944806,0.40510684801877206,0.6821632135474575,0.22758368936488624,0.40334955427102975,0.4472717169753376,4.145984221640593
2013-09-23,0.4040821946182903,0.36493433115542995,0.3835198693127678,0.48183056227191207,0.3040078111747243,0.40357112625597746,0.6590912253274855,0.22486400109229487,0.40631744569554656,0.4350395163351849,4.067258083239614
2013-09-24,0.3998748915799758,0.36422540372505413,0.3804865653005288,0.47886080967839306,0.30223650495464516,0.40131003060038234,0.6563534922424704,0.2345045720007781,0.40305679896236285,0.423590973342113,4.044500042386703
2013-09-25,0.39743321802874526,0.3625294190282366,0.37671744549253233,0.47495314018309454,0.30017149396008086,0.39777751741790457,0.6514258208843141,0.2305226595658558,0.39136435455076546,0.4078471734143012,3.9907422425258305
2013-09-26,0.4034399860787062,0.4157236744888994,0.37570634827584254,0.47180405555437904,0.302596948278983,0.3989967292775383,0.6607169180537691,0.23164033342338866,0.39775398295590064,0.4106150975520751,4.068994073939482
2013-09-27,0.4017391940444322,0.4150704153153541,0.376151510528486,0.47361272989701814,0.30352558545812064,0.3997134134251966,0.6610946517835053,0.23166789102513163,0.394993743255889,0.4119263768888504,4.069495511621984
2013-09-30,0.4019751544368792,0.4160432553751592,0.3828967385425192,0.4749078873588804,0.30470627805017564,0.4010664603421627,0.6599956237280181,0.23425891332538484,0.3941632931225018,0.41356164705284,4.083575251334521
2013-10-01,0.4042489238292171,0.4183649587904631,0.3848339122297962,0.4819799333251463,0.3060265267135434,0.40248210097858506,0.6621086676196932,0.23623640833288162,0.39569751229049444,0.4185667318026061,4.110545675912427
2013-10-02,0.4040516133141745,0.4145338531795557,0.3843830283653764,0.4806851776284859,0.30880263328770824,0.3980019826742601,0.6664887364578265,0.23604240112952388,0.3952964382687353,0.4158207674332195,4.1041066317388655
2013-10-03,0.40710089005051164,0.41751913698860416,0.3866713200567736,0.4849011498148124,0.3130057869886258,0.4023550638003211,0.6706026123001924,0.2405348657317459,0.3992993267680574,0.4232132157128842,4.145203368212529
2013-10-04,0.41151015782147415,0.42104926726935926,0.3868005302485888,0.4832865978009211,0.31166837552294796,0.40321061247065626,0.6680203437275927,0.23992456320786046,0.39977452727549867,0.42054546074620913,4.145790436091109
2013-10-07,0.41289653950817456,0.4218217468662588,0.3937827441889696,0.4857830152892342,0.31509623862986746,0.4073689918153423,0.6711540689931497,0.24234266593944545,0.4020976200573735,0.42510497671615094,4.177448608003967
2013-10-08,0.4157734268343248,0.4256877785656678,0.3979253120194204,0.49115144417329915,0.3180845315522635,0.41189793112263207,0.6793285401205336,0.24761275251946926,0.4065031327437195,0.4294310339931422,4.223395883644471
2013-10-09,0.41473884365374397,0.42057852489172204,0.3950279351296058,0.48833312846295845,0.31588144758568254,0.4082378859659252,0.6775618075462855,0.2434963620743412,0.4067793127357928,0.4321758566119434,4.202811104658
2013-10-10,0.42980803605341605,0.4383884292545768,0.40882176830353106,0.5093058650962382,0.32902693104767383,0.43167578634730003,0.6865437342765972,0.26480529889961596,0.42522401891283085,0.4470579379278018,4.370657806119582
2013-10-11,0.4326122433926376,0.43808287155256714,0.40858856149980266,0.5135353576952193,0.33001552623060937,0.4347775906396645,0.6881010731906607,0.26622723147968835,0.4266412218922747,0.4515803061093571,4.390161983682482
2013-10-14,0.42977526186547377,0.43531767839329716,0.4071493565033481,0.5131491230518663,0.3291699710637759,0.43236037739379823,0.6863610468650547,0.2646483566572186,0.4259648233547859,0.46221647449922637,4.386112469647845
2013-10-15,0.4327283285176149,0.4376103631659109,0.408451420731608,0.5149573977086213,0.3329373691810236,0.43543657515383144,0.6856263756746585,0.266999513511273,0.4305653612096339,0.4640617916964761,4.409374496550652
2013-10-16,0.4361136547576826,0.4431341079695615,0.40307428330375145,0.5237249279920084,0.3379909399973356,0.44457953963194546,0.6894499968593948,0.276911234506807,0.4372570575114414,0.46257642874163496,4.454812171271563
2013-10-17,0.4164734821405509,0.44341233497486426,0.409213062940693,0.5231704217559145,0.33860693181703866,0.39686270086404757,0.6948426338445415,0.2793352926766482,0.437112047454673,0.466518134463971,4.405547042932943
2013-10-18,0.4259116559319708,0.44793146612542867,0.41406244674354853,0.5268943105727986,0.33966209303167677,0.39622525966386807,0.7029375827061707,0.27883038134937427,0.4357224235330671,0.4676156289941101,4.435793248652014
2013-10-21,0.4250724554382669,0.4595335415865392,0.4182874253558336,0.5299056225345209,0.34759621070823415,0.39586247719866546,0.7175174088124604,0.2795498010330669,0.43526022005025283,0.47345294140228456,4.482038104120125
2013-10-22,0.41750443773999,0.4517142677642258,0.41090554953964986,0.5220815244398564,0.3484475045154678,0.3921623257826944,0.7102159838955341,0.27118701542242346,0.4266865882612518,0.45688852508832434,4.407793722449418
2013-10-23,0.41790226028116206,0.4504195093218512,0.41152393451019953,0.5224520011666693,0.35218637104071787,0.3924646621108101,0.709111863939156,0.2714235061610359,0.42594996661295437,0.4555908230987473,4.409024898243304
2013-10-24,0.4149706136478908,0.45046994033190846,0.4115267404233336,0.5207136579777398,0.3511679569418452,0.39157860789906507,0.708244386999071,0.2689412143676463,0.4218646026530974,0.45296322519522214,4.39244094643682
2013-10-25,0.4070075819902987,0.4432833007249669,0.40523020735755466,0.5121063125898653,0.34386108598696374,0.37860134280714003,0.7031206862540181,0.26063507488068677,0.4115430122295577,0.4452318988588338,4.310620503679886
2013-10-28,0.40443914927302155,0.4405704926690013,0.4039632794750858,0.5180974110499659,0.34053415708205503,0.3775284890357493,0.7056345899913103,0.25800767963909316,0.4083668168022537,0.44254760377629576,4.299689668793832
2013-10-29,0.4144524698669548,0.4323271060150002,0.39999926600988883,0.5126333160303144,0.3637662674262667,0.373511247504297,0.7108010643559348,0.2576806441723259,0.40887561285446467,0.4373699924983703,4.311416986733818
2013-10-30,0.4168927679531843,0.4329323609632146,0.40214465521584597,0.5108297702563429,0.3651917919883353,0.37507646412467116,0.7099016265766152,0.2605801367339978,0.4097673532882169,0.43834431404494806,4.321661241145372
2013-10-31,0.4160044687418007,0.42557563532020626,0.4043923541828317,0.5046911513768801,0.37047153819139,0.3691840801831806,0.7025103844280973,0.2466255868925584,0.40260006963091355,0.4267851389245287,4.268840407872387
2013-11-01,0.4124217026807235,0.42318669768140726,0.40164482808505325,0.5005784399582814,0.3663823892469027,0.36896015913122865,0.698903567086191,0.24451729134862282,0.384983363172009,0.41585739799707966,4.217435836387499
2013-11-04,0.40606853611689486,0.4163416457914113,0.3945850249043198,0.49090348898594816,0.3619367496857852,0.36374637273626315,0.6922319807407181,0.23323039362251563,0.36913120154074003,0.4037192885514823,4.131894682676078
2013-11-05,0.4064884985003079,0.414777321024067,0.39648386156776044,0.4965200047497711,0.36221900874957685,0.3725671047205724,0.6907257452628071,0.23051807250378045,0.3630425110672626,0.4048539782008861,4.138196106346792
2013-11-06,0.4049315454038963,0.41333326479278965,0.39619715491221025,0.4954407593947699,0.36145428869482377,0.37086845967032983,0.6893009298945091,0.22975937441179703,0.35837491536726895,0.4042069185624077,4.123867611104803
2013-11-07,0.41020929203003387,0.41862942572866046,0.39815525204731617,0.5012045751584151,0.36628881490210907,0.3771292576479958,0.6963346317340253,0.23451433146263978,0.3642727841807422,0.4083673449963281,4.175105709888266
2013-11-08,0.4073619560012138,0.4074538705459074,0.39213356997703663,0.49765001321544694,0.3658676269656426,0.37524514440918816,0.6869334861473727,0.23451289572358627,0.372334175242779,0.3861582865580614,4.125651024786235
2013-11-11,0.3816205044644502,0.38235699882780344,0.3683569837510152,0.4715033394824134,0.33537646906552565,0.3504170695791603,0.653873353019267,0.21279041730790138,0.342930233366686,0.36248161380510735,3.86170698266933
2013-11-12,0.38461440481592407,0.3917182805765266,0.37948072035998687,0.48515421205835796,0.33796244355793237,0.35071487946093893,0.6488600558180699,0.2130861647904388,0.34354627647812125,0.36682655972529754,3.9019639976415945
2013-11-13,0.37674301140488486,0.3871859759146004,0.3776328721192806,0.48762236036278345,0.33253235983081086,0.3425317187456764,0.642742733906747,0.2106147697350838,0.3306048342052595,0.35917270868169093,3.8473833449068175
2013-11-14,0.3741069322446188,0.39259797744926844,0.3871756549530291,0.4846158435120547,0.33247360554403105,0.339915924215536,0.6406049001264424,0.20777271329036232,0.33076003088443345,0.359213960891046,3.849237543110822
2013-11-15,0.3827783613307445,0.3903566561238074,0.38454683139027895,0.4822560675224154,0.3364269324592105,0.3363774712390376,0.63641340586993,0.20518533981221082,0.32791579650807523,0.3563122985744335,3.8385691608301444
2013-11-18,0.37905408017910414,0.39387986739438086,0.38161769761928044,0.48530224271074557,0.335950931559816,0.33810185655025793,0.6373430309598824,0.20531498858338257,0.328461869438447,0.3455127135876155,3.830539278582912
2013-11-19,0.37819882525565757,0.3814716465291542,0.3779034505080883,0.4825260523816736,0.34139198245964586,0.3366151649772947,0.6391879328060488,0.20428354855086542,0.32939102742037446,0.34164883205387103,3.8126184629426736
2013-11-20,0.3777589803551505,0.38143238440982286,0.3775534356230644,0.4815309120381212,0.34129755020827585,0.336529612707512,0.6398991439707876,0.2024641050337526,0.3296661647535201,0.3451900372137944,3.8133223263138016
2013-11-21,0.3799883175529585,0.37434484074796903,0.3774618321915273,0.48394447626477155,0.3423869198257372,0.3385905565253486,0.6381933619508611,0.20501572073628554,0.3288894397715393,0.3508805822330813,3.81969604780008
2013-11-22,0.3809221927043884,0.3756395930616903,0.3791133785220056,0.48461832395409615,0.34801717331206566,0.3377495266614853,0.6389509547258067,0.20624094095137263,0.3298919808972187,0.351437821407121,3.83258188619725
2013-11-25,0.3749331911049627,0.36833911721337426,0.36780939757036807,0.48385543858375357,0.34429046986330025,0.3314917720722691,0.6402156709490312,0.2014950155214346,0.3250686492897817,0.3481238308335655,3.7856225530018413
2013-11-26,0.37241550663914147,0.36892935648591735,0.3703726767317629,0.49103860981483766,0.3429678730750295,0.329489854423368,0.6329640503499496,0.20594857016293772,0.33234866324916645,0.34638465981127653,3.792859820743386
2013-11-27,0.37391125749806714,0.36794630452938704,0.3692929801483563,0.49405748066684824,0.3435999165345672,0.3275070178047247,0.6310317280051707,0.20793742747165825,0.33094176816282295,0.34526127877438384,3.791487159595986
2013-11-29,0.37454054836131984,0.372304768092941,0.3724702700696542,0.5060334286332256,0.344009699484041,0.334245825789576,0.6365194669249886,0.20810784854589334,0.33193251618951336,0.3452152818768203,3.8253796539679734
2013-12-02,0.36638344627591013,0.36673678221093275,0.36806975739866776,0.5134658954832055,0.3399698151251274,0.3294461295245324,0.628526054019885,0.19944929941207315,0.32423382177110427,0.3419223605699658,3.778203361791404
