Date,UNH_BETA,JNJ_BETA,PFE_BETA,LLY_BETA,ABBV_BETA,MRK_BETA,AMGN_BETA,MDT_BETA,CI_BETA,CVS_BETA,SUM_BETA
2013-07-24,0.212407454360551,0.6002149634000504,0.34810410445288975,0.3839867951737157,0.23350864317779713,0.26819922385683487,0.22370503773568176,0.4633715105723444,0.32310185970355754,0.4681661248896021,3.5247657173230245
2013-07-25,0.21428858305246148,0.5993947930531813,0.34686725550414527,0.3840927326779839,0.23231803600162224,0.26784917211545156,0.22066793510721122,0.463951077807368,0.3239960160744056,0.4674374154849291,3.5208630168787596
2013-07-26,0.21336225073825363,0.5964321666579708,0.34275570859464066,0.37496461987607327,0.24030686322471406,0.26931527949882217,0.2196253688823817,0.46102183508576844,0.32008870784904053,0.46480732904939975,3.502680129457065
2013-07-29,0.21211873401077566,0.5974486131447775,0.3404729405128866,0.37538017728583634,0.23974083312524153,0.2712485235382666,0.22008194117738342,0.461866122056498,0.3209608691372769,0.46574127689689715,3.505060030885839
2013-07-30,0.21146603653736412,0.5975958690441485,0.340102959636424,0.3755960404505991,0.24010259322411848,0.2733622150275705,0.2186738171135248,0.46418038874854073,0.3222653798397966,0.461861615810719,3.5052069154328063
2013-07-31,0.21175176107650903,0.5968068737026558,0.33999674149101183,0.3763831965831146,0.23912636007900998,0.2763344847556533,0.2144414453473809,0.46642875798273853,0.31706145378942424,0.4595556079447759,3.497886682752274
2013-08-01,0.21189800472270184,0.5977591966240647,0.3354612566779907,0.3812289487220038,0.23592557366684366,0.28159726337040225,0.21976132476654914,0.47082567330972164,0.309247836749255,0.4640148201299523,3.5077198987394853
2013-08-02,0.21099344359214717,0.5962756406902886,0.3346582356799826,0.38015072677358525,0.23609861232395193,0.3067888797583687,0.2196604736232095,0.46440722525046774,0.3159348619000737,0.464120220187074,3.5290883197791487
2013-08-05,0.20838905372949493,0.5941785016451842,0.33483591770187343,0.38018409335448117,0.23554926206210247,0.30705434881723487,0.21927332536216027,0.4630163662492571,0.31527165888784575,0.47113040350819396,3.528882931317828
2013-08-06,0.20937691175599574,0.5945986526348719,0.3314062627530215,0.38225085846475476,0.23451954979669096,0.31221113696165276,0.21986653015419402,0.4651034271724626,0.31623392487508517,0.4539738662016479,3.519541120770377
2013-08-07,0.21010691849928745,0.5953869156180291,0.3319019716764969,0.37972487592701604,0.24098437159286032,0.31160768918862863,0.19064357355295794,0.47022109594608513,0.31742619371129926,0.45318997077924617,3.5011935764919073
2013-08-08,0.21084958101216641,0.5892074241234956,0.33025920286796945,0.37743280473276414,0.2397573001663461,0.3085236765136479,0.18625506852670684,0.4665238952492969,0.31523445310940534,0.4552471927997503,3.4792905991015495
2013-08-09,0.21168693797104493,0.5835651380432891,0.3290757756908363,0.37116787144327423,0.2407074143730568,0.30923275347422874,0.19006809463701177,0.46473183998183704,0.3158484484677667,0.4605062356578408,3.4765905097401864
2013-08-12,0.21486122944641967,0.5808078047778373,0.32716966247709245,0.3695724595443074,0.2389198375489009,0.30707542720343933,0.18870416547792984,0.46303232071007583,0.31762064733033213,0.4584375783041095,3.4662011328204447
2013-08-13,0.21489768046077126,0.5718140595695329,0.3235605437006211,0.35284317003439475,0.23539766383619554,0.30245128983332464,0.18863081660534217,0.46239623606884833,0.31381281911076214,0.4542027978726724,3.4200070770924658
2013-08-14,0.22406086239259526,0.5411749892238865,0.3228731198388331,0.3515090570680293,0.2349918354649606,0.3009879323784387,0.18801443278631771,0.4583116458882984,0.31638579603941197,0.45248776285830655,3.390797433939078
2013-08-15,0.2349445275590914,0.5519866740794723,0.3291117940906078,0.36194496965517914,0.24428562074971547,0.30997314605496573,0.19112330016823928,0.4671566564931659,0.32606598237279255,0.461983820431747,3.4785764916549766
2013-08-16,0.23272171837322556,0.5531295010770305,0.3254027871654091,0.3598723102386762,0.2433646705927414,0.3080981443645607,0.18997922284661312,0.4688793729658162,0.3212411295444392,0.46298819134714925,3.4656770485156616
2013-08-19,0.23528722990710602,0.5377962972710126,0.3236660253846513,0.36048207403691057,0.24114799131756257,0.3104630825711444,0.19186363250311425,0.46815991595349876,0.32200962523849735,0.46521153420477784,3.4560874083882758
2013-08-20,0.23602020128133538,0.5278248595705283,0.3242879252342942,0.3608886169755064,0.23939940470034546,0.30981176333583393,0.19352170555441284,0.436801435122175,0.3234315942573618,0.46346885637513274,3.415456362406926
2013-08-21,0.255108887774867,0.531805862794132,0.3267214318359566,0.36227816609949653,0.2425564210119799,0.3120547823297963,0.19441352506854157,0.437514294839247,0.3283501466849159,0.45886768852563353,3.449671206964566
2013-08-22,0.2738775855183989,0.5223360773630461,0.32487121956241166,0.36349143091311364,0.24730676332626436,0.31460517938301813,0.19987373147466939,0.44074217857658393,0.34014469496187216,0.46208941178980567,3.4893382728691837
2013-08-23,0.27255552518447335,0.5144585942838714,0.3206484380794651,0.3701711125470707,0.2458830562462798,0.3234026454489395,0.19619515862264825,0.430321679647891,0.3347754083973982,0.45652944905339193,3.464941067511429
2013-08-26,0.2728075301880752,0.5125182432030378,0.32075844585748314,0.370301004786701,0.24816881995395693,0.32459740740573484,0.16322153197930292,0.4307162754183421,0.334142944890814,0.46587034365706936,3.4431025473405175
2013-08-27,0.2827894425545301,0.5261463811114936,0.3207991151086171,0.3804842392072049,0.25503655908117717,0.3341107449203421,0.1711850776475518,0.44806268482290224,0.3493993953516912,0.47783877956085435,3.5458524193663647
2013-08-28,0.28470027110593216,0.5435675448249137,0.32019168433943046,0.3791676900822128,0.25355152766714845,0.33188783309536174,0.17025823074225752,0.4475656465150588,0.347747635778899,0.47454160825131964,3.5531796724025337
2013-08-29,0.28303530252008274,0.5432347009158092,0.3199628677509905,0.37933831191725453,0.25463127150778764,0.33183162368988556,0.17088928471577258,0.4474463465897368,0.3497696426438101,0.4719053793283773,3.5520447315795067
2013-08-30,0.2819857994880553,0.5385364938940355,0.3119857505374158,0.37287108063851754,0.2500470400062751,0.3255077363524583,0.1664388880390139,0.44233559285476926,0.3480679043993266,0.46605070490389566,3.5038269911137627
2013-09-03,0.28241618232615573,0.5378187681142074,0.3184828428691999,0.37268253429657616,0.25002208668958187,0.32458245246249307,0.16690901386278698,0.44393620869727257,0.3486944231620051,0.4701547397621913,3.51569925224247
2013-09-04,0.2850123392416075,0.5432836637158299,0.32287316825857587,0.3741168799634923,0.25181414734465374,0.327705171496128,0.17419509644313444,0.44445463589577616,0.35610921572305587,0.4706615605361382,3.550225878618392
2013-09-05,0.26027182832023066,0.5181427679948547,0.31051420647534905,0.35278805495793847,0.23186393548887543,0.30583182640541157,0.16213823925805843,0.41783818038931586,0.3284976599907302,0.4461512824838538,3.3340379817646184
2013-09-06,0.2502498533071358,0.509530219499488,0.2978308074495396,0.3433620052701098,0.22382453363092167,0.29682278484810665,0.15597160163684043,0.4102565910370818,0.3172722588539985,0.4384163400441818,3.2435369955774047
2013-09-09,0.2405426107385987,0.5232895368938126,0.2967847693805313,0.3522855826737423,0.22359853916347547,0.29464595651249975,0.15301074700217918,0.4058120708014416,0.3005847858652307,0.43195799800033113,3.2225125970318427
2013-09-10,0.24805057387960616,0.5220181071539131,0.2957796237016939,0.35416415907429966,0.22516299053369684,0.2943656743864097,0.15031450062886917,0.4052491493530512,0.3002921633067326,0.4316123384419563,3.2270092804602286
2013-09-11,0.24647077365770922,0.520823077051042,0.29140719993490005,0.35329866306237917,0.2250938732780981,0.2915440386934893,0.1485344654692392,0.40239984486540886,0.2969336338254225,0.436431599847577,3.212937169685265
2013-09-12,0.2553873563204008,0.5208275792645443,0.2928882015783216,0.35176004896846097,0.2353029247907824,0.2898868297920638,0.1464861632726058,0.4018930957879517,0.29776859354307633,0.436491635241528,3.228692428559736
2013-09-13,0.2665458915589916,0.5129463831517742,0.28862792161511325,0.3461057471734901,0.23162458577257963,0.28325562001893445,0.1478194375244305,0.3970395992273923,0.2930102359138444,0.43755586613261027,3.2045312880891608
2013-09-16,0.26798317258252397,0.5250876480145932,0.29581249986958985,0.3923113982115536,0.2348250376376168,0.28968793250487945,0.1679360744014742,0.39936725505925613,0.29597242104533894,0.43630430210708404,3.3052877414339106
2013-09-17,0.26097017786712023,0.5267689617987655,0.3010653303281669,0.3927324064355529,0.22766068016577334,0.2956458788946242,0.16816742802996895,0.39945099204237267,0.29099977995524456,0.4360334807381066,3.2994951162556956
2013-09-18,0.24109011807026984,0.5330370749097721,0.30841808614771404,0.3974567867055127,0.24454859954901087,0.306543512429444,0.17118416219054794,0.4053580814365497,0.24646401125228773,0.4258962371785288,3.2799966698696377
2013-09-19,0.22923964322831786,0.5306896020208125,0.30651833305466486,0.4037465299345626,0.24946291828223005,0.3077291975170381,0.1753803105669585,0.40403092289917925,0.22200944167614461,0.42644940182021973,3.255256301000128
2013-09-20,0.23192518650840147,0.5364108721447568,0.3734521617523077,0.40868804703942996,0.2480073979939578,0.32144722541776477,0.1801061837820756,0.40857953659437024,0.21633426620670423,0.4280020175028435,3.3529528949426117
2013-09-23,0.22051617026544026,0.5332290225223478,0.3708325097729963,0.4045935164340454,0.24590598088957505,0.3223913570704743,0.18172283564051578,0.40720853722110223,0.2123272272407639,0.44072089336133935,3.3394480504185995
2013-09-24,0.2228895089424915,0.5261033665612793,0.36634888360206713,0.39921857278079503,0.2669914215791969,0.32288663193589007,0.1802824354595931,0.40424353141417846,0.2121415494732016,0.4391058620926346,3.340211763841328
2013-09-25,0.23219195731937337,0.5153510255541149,0.3822117306895267,0.39400506119381035,0.2634663920175699,0.32381616765044136,0.17849412148592514,0.39930573051209195,0.2259472134056539,0.4447668594282127,3.3595562592567196
2013-09-26,0.23547655597892406,0.529241357784924,0.38717779924470425,0.36149204580298816,0.26210451907482696,0.3344551943145489,0.1808656214145351,0.3999689877758131,0.2247423798982101,0.45233808517414154,3.3678625464636167
2013-09-27,0.23586305423105222,0.5315674547384737,0.37331969258727443,0.36541729592624095,0.2620779325985288,0.3321936739566139,0.18123568658793535,0.3989374924203834,0.2278704274133929,0.45370466374782964,3.3621873742077253
2013-09-30,0.2447158798161903,0.5328111524228234,0.3766735774844364,0.36564738963848353,0.27559278510991453,0.33841444449212366,0.18200021623396961,0.3982464297486381,0.23116557515339503,0.45215405567357636,3.3974215057735506
2013-10-01,0.2476891621244139,0.53538740297972,0.3790514234216321,0.3689371169202733,0.28194471521843734,0.34425129691506023,0.18368082156095245,0.4004276652213405,0.23415944031076788,0.4568126908409727,3.43234173551357
2013-10-02,0.24817117193488408,0.5361681497008975,0.3772830439654897,0.36869970391968887,0.28309423115609306,0.3434775111309403,0.18367429431400564,0.39891842362833857,0.234047149038959,0.45668324856166786,3.4302169273509646
2013-10-03,0.2514445822826757,0.5416782930174042,0.4040764656667204,0.38301479606120975,0.284326732722453,0.34467658719732436,0.18672321944210568,0.40407058379320904,0.23716314486253093,0.4635682477129134,3.5007426527585466
2013-10-04,0.26424522628569513,0.5395939104373766,0.4065064364277643,0.37514380613044157,0.28240840478334034,0.33598121890070337,0.18580533964862622,0.4009987740733178,0.2588064834626991,0.470818394370162,3.520307994520126
2013-10-07,0.27052878197476526,0.543336907757483,0.40996868025432553,0.38087573238710726,0.2847389372643525,0.33997999929894235,0.18950165275255487,0.404850875852462,0.26343807450234547,0.4710995713433193,3.5583192133876578
2013-10-08,0.2801892012134557,0.5504505776257504,0.41846917727756494,0.3681779665816122,0.288508730231537,0.3418143874387585,0.19373923365073462,0.4084518425252024,0.26874946065250555,0.4667594040788948,3.5853099812760165
2013-10-09,0.2754386208014651,0.5443996151723709,0.4331497742897301,0.36764527984962697,0.28516815462338313,0.34787615272057193,0.1911783937271468,0.40261569525794594,0.26469993158207306,0.45391899068625163,3.5660906087105655
2013-10-10,0.30147671890087524,0.5696636716853123,0.46247437540264585,0.3976525996623735,0.3041902786994575,0.3656834144132909,0.20978946917697017,0.4257070220913898,0.2927210333700486,0.47267181530261887,3.8020303987049826
2013-10-11,0.3021506022761875,0.5615483047564076,0.46108081429354514,0.3948951964443546,0.30413711485459843,0.4505290304995169,0.21220605669432022,0.5237773720638224,0.2950181299240231,0.4742222334632673,3.979564855270043
2013-10-14,0.2996806316374623,0.5608132268598621,0.476799105754,0.3939977835799211,0.30528737729946076,0.4350053427894428,0.21297459464592425,0.52581571369787,0.2949987813447139,0.473153327755221,3.978525885363878
2013-10-15,0.3025751373005908,0.5603578992535599,0.47987134099321477,0.3952889910300443,0.3062767051360331,0.4526873849919654,0.21473434152818724,0.5270936907098435,0.2977985339052746,0.4754467316212585,4.012130756469972
2013-10-16,0.311314502337758,0.5705492036715479,0.48668506610860857,0.4002859360549221,0.31851372051322585,0.4649282446012484,0.2201033950883151,0.5356089073496697,0.30866705696258107,0.4881509721260703,4.104807004813948
2013-10-17,0.24889010714292695,0.5710813832632027,0.48592508736900863,0.398061326770395,0.31796887268401663,0.4625308729928637,0.22098779320990258,0.5344984681012035,0.27030064785106184,0.4882192368434341,3.998463796228016
2013-10-18,0.21952768351289084,0.5835460720202235,0.5028659427167158,0.3951573512521127,0.32380870915908244,0.44798509714493623,0.2175570385388061,0.5338350133177922,0.23974319195660368,0.4866633847042938,3.950689484323457
2013-10-21,0.22020890373815177,0.581382285065137,0.502901938876494,0.3946608305310129,0.3246952415714154,0.4472445651912783,0.2166196658268733,0.533166126703757,0.23715224949590888,0.48717822520163523,3.9452100322016634
2013-10-22,0.2080618328766451,0.5721061078487022,0.520325641745708,0.3841048465216726,0.32325411283275346,0.4348577082122326,0.21043705216123906,0.525068445442736,0.22450255768114408,0.47416950995872864,3.8768878152815613
2013-10-23,0.20963234052448615,0.5726119993561254,0.532488105206547,0.38209405910847793,0.3236069470062962,0.4999647444869841,0.2146182598061436,0.5147668234568141,0.22713369091614405,0.48007301686851483,3.9569899867365335
2013-10-24,0.20656843417617973,0.5720263811798276,0.5303803985540513,0.38130719293696014,0.3227775870467166,0.5474283774290162,0.21408909121027603,0.5149121403474376,0.22722948524578435,0.4868240346192595,4.003543122745509
2013-10-25,0.19917174957691844,0.5601787584718101,0.5190710856362983,0.371288644274314,0.31035540030026776,0.5299796395116265,0.20673506304988712,0.5017652469069416,0.21509474162274936,0.47048841876477177,3.884128748115585
2013-10-28,0.19682693429190848,0.556294761497198,0.5282740552782663,0.368215361555963,0.3083059513643733,0.47963817617054877,0.20382198673715196,0.49767352551750904,0.2109946100614053,0.4667070650504449,3.816752427524769
2013-10-29,0.19298694434157357,0.5515067288492409,0.515146902719552,0.3526247608831685,0.3052101055563523,0.5003945635048974,0.2002889496658513,0.4867611492992398,0.20172245112777643,0.4584771579616605,3.765119713909313
2013-10-30,0.19714618309425772,0.5538372947705343,0.5159561514044236,0.3515874593169213,0.3045858812618406,0.5063453500705246,0.2016160394109311,0.487429650457956,0.20125327089672487,0.4603471858014788,3.780104466485593
2013-10-31,0.19842725727754298,0.5483804940768521,0.5162809716646409,0.336667499759807,0.30179570772728864,0.5016845163657938,0.20042302142791635,0.48532553451907184,0.1943362553357413,0.46088094333405377,3.744202201488709
2013-11-01,0.19744507618084023,0.5421572632944842,0.5043207635701908,0.3326903924841186,0.29861680213790165,0.49544541012936105,0.19607412590745588,0.47936439708101347,0.18897870466153743,0.45705258516476277,3.692145520611666
2013-11-04,0.19212492629984526,0.5263106768690075,0.49528536940071954,0.3312394532336962,0.2937656300429256,0.4788895828715854,0.18787903751417986,0.4693725721090407,0.1901235413149127,0.43906448971987344,3.6040552793757863
2013-11-05,0.19086123012405098,0.5264381522304653,0.49548467337263147,0.33408019965258806,0.29378532747132474,0.48141374858825614,0.18626599107783218,0.47190889541934183,0.18687568155163745,0.4144437915677865,3.581557691055915
2013-11-06,0.1887143431720458,0.5242211547451918,0.49298368256817415,0.33245876310704847,0.2951113190027578,0.47995124360350694,0.18076546512524794,0.4705749346045108,0.188160212872974,0.4130854244113366,3.566026543212794
2013-11-07,0.19039938296604644,0.5278734667723429,0.49387844348667986,0.3398444985415224,0.2994898333984969,0.4864477226191545,0.1847146557837759,0.4935111395281563,0.19360009827815325,0.41634321534146074,3.6261024567157887
2013-11-08,0.19094389680440474,0.5257045125907462,0.4912437311321834,0.3360178310012986,0.2989397769458769,0.48698844583116496,0.1825362845181283,0.4906866369312829,0.19398131916810044,0.407829547258763,3.60487198218195
2013-11-11,0.16401546523965896,0.477255658522865,0.44979272883965965,0.291039593708024,0.2715540014155502,0.42553001736289764,0.16393529043343083,0.4530489977885776,0.19785857060698184,0.36458095730892864,3.2586112812265746
2013-11-12,0.16479213793400563,0.47622383247280703,0.4531425113110077,0.29252786890101784,0.2813407966834201,0.4181167137447961,0.16469689198197085,0.48215244985129907,0.20211722244132632,0.36600403356763894,3.3011144588892893
2013-11-13,0.17708804584300292,0.5249157543917068,0.44836467565679466,0.2808824005736088,0.27501875308642243,0.38951570896223303,0.15847779992092095,0.4721452278693005,0.2018685447654357,0.3552998463681267,3.2835767574375527
2013-11-14,0.1870103808171445,0.5204941910062381,0.4435009858652038,0.280014268087027,0.2722957304703477,0.3968017361211616,0.15895240343550127,0.46770111175368523,0.20495302113247965,0.36024739907450043,3.2919712277632893
2013-11-15,0.1827607574855897,0.5237698412398317,0.44145268556042266,0.2742882817020884,0.2692873738938645,0.38954270143164454,0.15467624749311457,0.460500272116059,0.2022795035981093,0.35525413612821366,3.253811800648938
2013-11-18,0.18233564596075064,0.5297304748008566,0.4422218626445825,0.27521289857494835,0.26919587119624977,0.3909903092333224,0.15478345844166072,0.4642595281138591,0.1995533209503746,0.35880204035511526,3.26708541027172
2013-11-19,0.18071926616075737,0.5256353683711052,0.4360840084783295,0.273748434208886,0.28466114165858725,0.39648961455826726,0.1545461643672638,0.46328319050181543,0.19763156419162067,0.35832511507392933,3.271123867570562
2013-11-20,0.17924530607214054,0.5230203565685064,0.4419486057385099,0.2769896912090128,0.2842853273803881,0.3996769575405657,0.1576500156517186,0.4512362663936003,0.19228453502967754,0.35573476644911634,3.262071828033236
2013-11-21,0.1821022919706947,0.5220248932543003,0.4418622711813388,0.27644063651828127,0.29053597018782296,0.40871112544740473,0.14684737815593635,0.4531724056176925,0.1911229062578181,0.37091990232900085,3.283739780920291
2013-11-22,0.18341109652036475,0.5228647174446319,0.44340082867047154,0.2771616006562819,0.2911847100506903,0.4102186442656247,0.14731604527636583,0.4554325150837262,0.19358501479427173,0.37228502714299505,3.296860199905424
2013-11-25,0.1791668200934949,0.5136757058768089,0.43569899320535926,0.2710440151881051,0.2865320228683009,0.37827457438850126,0.14289053983218913,0.4495445710749959,0.18347944987954676,0.36833350542248894,3.2086401978297907
2013-11-26,0.17748005816585874,0.5091668018012772,0.42931480482879886,0.26421764928398606,0.2879527041930599,0.37569088693070385,0.14243180713822812,0.44793538618317885,0.1844878507185152,0.36449878170645644,3.1831767309500627
2013-11-27,0.17561071654315422,0.5063860893961342,0.42539413640671125,0.2600795554220647,0.29088276099354266,0.3719853379329272,0.14244889258873597,0.44741126157121386,0.18196894681224007,0.35968843185237315,3.1618561295190974
2013-11-29,0.1756386295402584,0.5073421539688356,0.4249512621193253,0.2611421961332911,0.2933992500491707,0.37604502732684103,0.14927416735999213,0.44774418868291616,0.18211807389475895,0.36013808185537355,3.177793030930763
